"","site","year","plot","plotCTI","plotCPI"
"435","Jasper",1988,"c_3_block2_top",14.7324119936765,658.516377443673
"436","Jasper",1989,"c_1_block1_bottom",15.0903869779697,589.589989228494
"437","Jasper",1989,"c_1_block1_top",14.8437605206301,643.358457115703
"438","Jasper",1989,"c_1_block2_bottom",14.9813097694839,598.003298513984
"439","Jasper",1989,"c_1_block2_top",14.79178300139,644.051874542362
"440","Jasper",1989,"c_2_block1_bottom",14.9486130043971,619.902440426301
"441","Jasper",1989,"c_2_block1_top",14.9045875326629,634.062240944488
"442","Jasper",1989,"c_2_block2_bottom",14.6583116715498,677.66089614793
"443","Jasper",1989,"c_2_block2_top",14.6794355469511,692.547982359113
"444","Jasper",1989,"c_3_block1_bottom",14.8442234162319,646.934485471931
"445","Jasper",1989,"c_3_block1_top",14.9179038573479,612.006203227974
"446","Jasper",1989,"c_3_block2_bottom",14.4744236923348,689.332720890359
"447","Jasper",1989,"c_3_block2_top",14.5557782554299,666.666672271838
"448","Jasper",1990,"c_1_block1_bottom",15.173131715238,567.801236468871
"449","Jasper",1990,"c_1_block1_top",14.7471552438808,654.721956140548
"450","Jasper",1990,"c_1_block2_bottom",14.8840695581271,605.02117540313
"451","Jasper",1990,"c_1_block2_top",14.7017406298665,673.154984452773
"452","Jasper",1990,"c_2_block1_bottom",14.9407908071654,629.476355933765
"453","Jasper",1990,"c_2_block1_top",14.9915538856358,619.572357795396
"454","Jasper",1990,"c_2_block2_bottom",14.7267653968862,670.128530178516
"455","Jasper",1990,"c_2_block2_top",14.8360657592629,651.85174464022
"456","Jasper",1990,"c_3_block1_bottom",14.9639943100987,626.226387602031
"457","Jasper",1990,"c_3_block1_top",15.0667141084204,604.573535307934
"458","Jasper",1990,"c_3_block2_bottom",14.6213144744374,651.561411877511
"459","Jasper",1990,"c_3_block2_top",14.8277872726765,621.392836792476
"460","Jasper",1991,"c_1_block1_bottom",14.9198663189512,597.678779311382
"461","Jasper",1991,"c_1_block1_top",14.3791030648701,703.944480511348
"462","Jasper",1991,"c_1_block2_bottom",14.6902341054968,622.749618547983
"463","Jasper",1991,"c_1_block2_top",14.2729864455146,684.537024630436
"464","Jasper",1991,"c_2_block1_bottom",14.765434412395,635.930430207239
"465","Jasper",1991,"c_2_block1_top",14.7261420248357,644.472556862919
"466","Jasper",1991,"c_2_block2_bottom",14.755567174384,634.14606153289
"467","Jasper",1991,"c_2_block2_top",14.960391124277,626.534642913632
"468","Jasper",1991,"c_3_block1_bottom",14.3993906278706,703.933434446618
"469","Jasper",1991,"c_3_block1_top",14.8724408682964,633.319512966022
"470","Jasper",1991,"c_3_block2_bottom",13.9333470266487,680.021121727229
"471","Jasper",1991,"c_3_block2_top",13.6621641104085,705.990155596077
"472","Jasper",1992,"c_1_block1_bottom",15.2283592761133,514.703436021204
"473","Jasper",1992,"c_1_block1_top",14.9497865781237,561.051139423724
"474","Jasper",1992,"c_1_block2_bottom",15.1099449020863,553.66743165851
"475","Jasper",1992,"c_1_block2_top",15.2721152384251,503.956068227383
"476","Jasper",1992,"c_2_block1_bottom",15.2417125764541,530.65300437305
"477","Jasper",1992,"c_2_block1_top",15.266123030756,530.471594516971
"478","Jasper",1992,"c_2_block2_bottom",15.1419004168495,550.157838581342
"479","Jasper",1992,"c_2_block2_top",15.3404902555287,517.621863667101
"480","Jasper",1992,"c_3_block1_bottom",14.7800792806782,640.685586983056
"481","Jasper",1992,"c_3_block1_top",14.7739791519879,638.402421495669
"482","Jasper",1992,"c_3_block2_bottom",14.2481821164816,636.829964872418
"483","Jasper",1992,"c_3_block2_top",14.532801921011,612.191142447221
"484","Jasper",1993,"c_1_block1_bottom",15.3405207694336,494.924585964539
"485","Jasper",1993,"c_1_block1_top",15.1472534561609,516.384137900926
"486","Jasper",1993,"c_1_block2_bottom",15.3227836010548,509.440932839372
"487","Jasper",1993,"c_1_block2_top",15.450267076716,478.799488862756
"488","Jasper",1993,"c_2_block1_bottom",15.3824291811617,497.120862461089
"489","Jasper",1993,"c_2_block1_top",15.5152475973949,476.049831442608
"490","Jasper",1993,"c_2_block2_bottom",15.2983506125766,512.064587385461
"491","Jasper",1993,"c_2_block2_top",15.501971997546,475.469368250813
"492","Jasper",1993,"c_3_block1_bottom",14.7554419771142,610.468432063953
"493","Jasper",1993,"c_3_block1_top",14.9996849521391,552.905408358316
"494","Jasper",1993,"c_3_block2_bottom",14.567346022922,603.0334559527
"495","Jasper",1993,"c_3_block2_top",14.5505508162015,584.536165259304
"496","Jasper",1994,"c_1_block1_bottom",15.0945256632782,523.815782702905
"497","Jasper",1994,"c_1_block1_top",15.0065807649743,534.5907229517
"498","Jasper",1994,"c_1_block2_bottom",15.2915602972835,512.339107993819
"499","Jasper",1994,"c_1_block2_top",15.315595192297,502.718300249105
"500","Jasper",1994,"c_2_block1_bottom",14.875444139728,595.786142015197
"501","Jasper",1994,"c_2_block1_top",15.1730089018928,538.994654905704
"502","Jasper",1994,"c_2_block2_bottom",14.8790450910705,603.420964461432
"503","Jasper",1994,"c_2_block2_top",15.0544143826259,574.267638198141
"504","Jasper",1994,"c_3_block1_bottom",14.7526623122122,596.89062444109
"505","Jasper",1994,"c_3_block1_top",14.9522806996071,553.728810322529
"506","Jasper",1994,"c_3_block2_bottom",14.5510390688524,593.974691751312
"507","Jasper",1994,"c_3_block2_top",14.6998792142835,579.817533737272
"508","Jasper",1995,"c_1_block1_bottom",15.0073018393485,535.498552981417
"509","Jasper",1995,"c_1_block1_top",14.4191489382975,600.818653668748
"510","Jasper",1995,"c_1_block2_bottom",15.0688181431499,544.860764324551
"511","Jasper",1995,"c_1_block2_top",15.0033212883401,553.449890534072
"512","Jasper",1995,"c_2_block1_bottom",14.3768054335042,684.054102823932
"513","Jasper",1995,"c_2_block1_top",14.8674919026027,587.924004614186
"514","Jasper",1995,"c_2_block2_bottom",14.4956269951976,679.681438958392
"515","Jasper",1995,"c_2_block2_top",14.6587533418203,656.202476355194
"516","Jasper",1995,"c_3_block1_bottom",14.9629838999751,571.491295575213
"517","Jasper",1995,"c_3_block1_top",14.9799079380576,572.039533051406
"518","Jasper",1995,"c_3_block2_bottom",14.5015152960682,607.446405540794
"519","Jasper",1995,"c_3_block2_top",14.9644826304465,579.709939253156
"520","Jasper",1996,"c_1_block1_bottom",14.7542962102238,570.158846733266
"521","Jasper",1996,"c_1_block1_top",14.4396894358229,608.873762702184
"522","Jasper",1996,"c_1_block2_bottom",15.0855895407551,556.470954915406
"523","Jasper",1996,"c_1_block2_top",14.328197501701,689.722137338832
"524","Jasper",1996,"c_2_block1_bottom",14.2304468828629,708.13452123947
"525","Jasper",1996,"c_2_block1_top",14.4682098474485,692.487356297235
"526","Jasper",1996,"c_2_block2_bottom",14.1429675990103,780.382019766637
"527","Jasper",1996,"c_2_block2_top",14.2878319591378,768.912884535687
"528","Jasper",1996,"c_3_block1_bottom",14.6328343792238,628.209324381445
"529","Jasper",1996,"c_3_block1_top",14.7322253630937,643.247057943537
"530","Jasper",1996,"c_3_block2_bottom",14.1040147808313,701.844537004624
"531","Jasper",1996,"c_3_block2_top",14.4030614485567,711.548162107573
"532","Jasper",1997,"c_1_block1_bottom",14.7322024202902,587.947406521712
"533","Jasper",1997,"c_1_block1_top",14.5510900163329,596.682503861102
"534","Jasper",1997,"c_1_block2_bottom",14.7972143962435,643.340885810125
"535","Jasper",1997,"c_1_block2_top",14.4431060605597,681.925722147133
"536","Jasper",1997,"c_2_block1_bottom",14.5875974301206,696.115432712443
"537","Jasper",1997,"c_2_block1_top",14.5715209945201,646.09985819427
"538","Jasper",1997,"c_2_block2_bottom",14.2452634968709,773.418459755543
"539","Jasper",1997,"c_2_block2_top",14.5922496675111,662.972484170156
"540","Jasper",1997,"c_3_block1_bottom",14.6270876189061,655.399979612619
"541","Jasper",1997,"c_3_block1_top",14.6165660729329,645.040590251681
"542","Jasper",1997,"c_3_block2_bottom",14.3825501827902,660.538120053795
"543","Jasper",1997,"c_3_block2_top",14.3604683378331,742.456744695181
"544","Jasper",1998,"c_1_block1_bottom",14.4811212667645,642.274000001338
"545","Jasper",1998,"c_1_block1_top",14.2795914356455,657.833268763033
"546","Jasper",1998,"c_1_block2_bottom",14.8197611086119,622.664546210406
"547","Jasper",1998,"c_1_block2_top",14.4213847857224,697.67583761997
"548","Jasper",1998,"c_2_block1_bottom",14.7555592647511,652.382750365248
"549","Jasper",1998,"c_2_block1_top",14.6340343147089,627.657385118182
"550","Jasper",1998,"c_2_block2_bottom",14.5930284512095,683.931235456894
"551","Jasper",1998,"c_2_block2_top",14.7270185359077,633.950827925864
"552","Jasper",1998,"c_3_block1_bottom",14.6485350631874,644.636242036355
"553","Jasper",1998,"c_3_block1_top",14.673637564388,643.125338136867
"554","Jasper",1998,"c_3_block2_bottom",14.2409555372293,653.646810758842
"555","Jasper",1998,"c_3_block2_top",14.5472691975494,681.491103044535
"556","Jasper",1999,"c_1_block1_bottom",14.3351025260467,652.656949694311
"557","Jasper",1999,"c_1_block1_top",14.3251087145446,618.072707901354
"558","Jasper",1999,"c_1_block2_bottom",14.5476807950142,645.027713899764
"559","Jasper",1999,"c_1_block2_top",14.1748757353479,779.272651978733
"560","Jasper",1999,"c_2_block1_bottom",14.5589426663431,697.528242509251
"561","Jasper",1999,"c_2_block1_top",14.4957134759152,648.313670042098
"562","Jasper",1999,"c_2_block2_bottom",14.3721583648914,735.174667362281
"563","Jasper",1999,"c_2_block2_top",14.3239763390075,729.516945492635
"564","Jasper",1999,"c_3_block1_bottom",14.3150033628926,722.68839782461
"565","Jasper",1999,"c_3_block1_top",14.4538254572471,691.059758790546
"566","Jasper",1999,"c_3_block2_bottom",13.9213223755602,701.906011921229
"567","Jasper",1999,"c_3_block2_top",14.3985399104686,735.943755402304
"568","Jasper",2000,"c_1_block1_bottom",14.732175226291,592.371343205338
"569","Jasper",2000,"c_1_block1_top",14.6202669783604,590.992911230986
"570","Jasper",2000,"c_1_block2_bottom",14.8941013503581,594.302447334295
"571","Jasper",2000,"c_1_block2_top",14.5742094914511,622.727768302324
"572","Jasper",2000,"c_2_block1_bottom",14.8987042115104,620.868196967388
"573","Jasper",2000,"c_2_block1_top",14.8172405439133,632.861239525166
"574","Jasper",2000,"c_2_block2_bottom",14.7710936236756,644.644154490835
"575","Jasper",2000,"c_2_block2_top",14.4933013201497,668.901331940984
"576","Jasper",2000,"c_3_block1_bottom",14.4969781599358,667.439872592268
"577","Jasper",2000,"c_3_block1_top",14.7676420224276,615.407153632979
"578","Jasper",2000,"c_3_block2_bottom",13.8544972556259,662.61164579758
"579","Jasper",2000,"c_3_block2_top",14.5991436396202,649.423336392866
"580","Jasper",2001,"c_1_block1_bottom",15.0090425048148,572.761201752405
"581","Jasper",2001,"c_1_block1_top",14.7522853024946,582.438705481321
"582","Jasper",2001,"c_1_block2_bottom",14.9572331002643,587.378413060492
"583","Jasper",2001,"c_1_block2_top",14.9395268491447,611.33971055932
"584","Jasper",2001,"c_2_block1_bottom",14.8253839197994,621.112062452181
"585","Jasper",2001,"c_2_block1_top",14.5391253847135,671.155480114929
"586","Jasper",2001,"c_2_block2_bottom",14.5939427010537,695.307351267304
"587","Jasper",2001,"c_2_block2_top",14.5036057339921,685.438932150169
"588","Jasper",2001,"c_3_block1_bottom",14.6530055500633,638.96624952513
"589","Jasper",2001,"c_3_block1_top",14.752565829066,622.268766494231
"590","Jasper",2001,"c_3_block2_bottom",14.4007920776166,612.613406851964
"591","Jasper",2001,"c_3_block2_top",14.4653062453983,697.642429361426
"592","Jasper",2002,"c_1_block1_bottom",15.1039202928954,551.15559572423
"593","Jasper",2002,"c_1_block1_top",14.9259613402338,588.53650835072
"594","Jasper",2002,"c_1_block2_bottom",14.9887640478506,565.883386477165
"595","Jasper",2002,"c_1_block2_top",14.9008014383785,599.898727244189
"596","Jasper",2002,"c_2_block1_bottom",14.8163279149034,599.792260614707
"597","Jasper",2002,"c_2_block1_top",14.6408744107891,633.818679515368
"598","Jasper",2002,"c_2_block2_bottom",14.5503085625497,677.176370457839
"599","Jasper",2002,"c_2_block2_top",14.6140938398836,633.185559058062
"600","Jasper",2002,"c_3_block1_bottom",14.5298267358062,634.808104140638
"601","Jasper",2002,"c_3_block1_top",14.7243368375575,619.457839035115
"602","Jasper",2002,"c_3_block2_bottom",14.6777008996663,594.780959525537
"603","Jasper",2002,"c_3_block2_top",14.6851168547003,612.72847877706
"604","Jasper",2003,"c_1_block1_bottom",14.946931124652,603.969290847033
"605","Jasper",2003,"c_1_block1_top",14.8878055104169,584.703257847956
"606","Jasper",2003,"c_1_block2_bottom",14.8933330000852,581.842464432524
"607","Jasper",2003,"c_1_block2_top",14.9045136715779,601.178716763123
"608","Jasper",2003,"c_2_block1_bottom",14.815783145228,609.025295356369
"609","Jasper",2003,"c_2_block1_top",14.6298535542849,659.485684531496
"610","Jasper",2003,"c_2_block2_bottom",14.3040169330039,742.117921056248
"611","Jasper",2003,"c_2_block2_top",14.4594643731426,715.645288419971
"612","Jasper",2003,"c_3_block1_bottom",14.7654479075337,631.365545830998
"613","Jasper",2003,"c_3_block1_top",14.6412090584239,690.101782790709
"614","Jasper",2003,"c_3_block2_bottom",14.6071989161952,631.106057521378
"615","Jasper",2003,"c_3_block2_top",14.7993666884498,643.898865849229
"616","Jasper",2004,"c_1_block1_bottom",15.0022282646009,570.216893799353
"617","Jasper",2004,"c_1_block1_top",14.8994588219839,583.868683907117
"618","Jasper",2004,"c_1_block2_bottom",14.955868919234,579.388669849603
"619","Jasper",2004,"c_1_block2_top",14.9444980512767,586.717455586745
"620","Jasper",2004,"c_2_block1_bottom",14.9361884030384,584.578546583448
"621","Jasper",2004,"c_2_block1_top",14.8001589517186,614.134228635601
"622","Jasper",2004,"c_2_block2_bottom",14.5034465458808,693.400164719288
"623","Jasper",2004,"c_2_block2_top",14.4127543026675,713.051049095499
"624","Jasper",2004,"c_3_block1_bottom",14.7544854516963,640.124101706508
"625","Jasper",2004,"c_3_block1_top",14.6296074753711,685.677448911236
"626","Jasper",2004,"c_3_block2_bottom",14.8011266872221,605.904241636597
"627","Jasper",2004,"c_3_block2_top",14.7536748255058,647.086816076021
"628","Jasper",2005,"c_1_block1_bottom",14.9252723183531,581.145132940967
"629","Jasper",2005,"c_1_block1_top",15.0259163351188,561.031266899188
"630","Jasper",2005,"c_1_block2_bottom",14.8471528320777,614.862871031091
"631","Jasper",2005,"c_1_block2_top",14.9129344958882,595.046387623635
"632","Jasper",2005,"c_2_block1_bottom",14.8825157604513,599.411398448478
"633","Jasper",2005,"c_2_block1_top",14.9427603191658,577.933397715183
"634","Jasper",2005,"c_2_block2_bottom",14.6484853996365,655.951288226319
"635","Jasper",2005,"c_2_block2_top",14.6401177606775,664.38042943775
"636","Jasper",2005,"c_3_block1_bottom",14.9364962373683,601.103737805729
"637","Jasper",2005,"c_3_block1_top",15.0787348321077,556.119421426071
"638","Jasper",2005,"c_3_block2_bottom",15.0491710648374,551.174373009149
"639","Jasper",2005,"c_3_block2_top",14.965536319503,562.647889343429
"640","Jasper",2006,"c_1_block1_bottom",14.9855261065262,564.982527802187
"641","Jasper",2006,"c_1_block1_top",14.9444135527636,570.421359631318
"642","Jasper",2006,"c_1_block2_bottom",14.9123700138235,579.510032259683
"643","Jasper",2006,"c_1_block2_top",14.7177959198098,620.592902027695
"644","Jasper",2006,"c_2_block1_bottom",14.883834256765,589.214004675051
"645","Jasper",2006,"c_2_block1_top",14.9302850314495,572.049939375155
"646","Jasper",2006,"c_2_block2_bottom",14.4399788188286,681.338400727769
"647","Jasper",2006,"c_2_block2_top",14.500600998755,668.339183490574
"648","Jasper",2006,"c_3_block1_bottom",14.8908448576755,612.681952920938
"649","Jasper",2006,"c_3_block1_top",15.0469768701984,570.966925958213
"650","Jasper",2006,"c_3_block2_bottom",14.7566702986227,625.425241112919
"651","Jasper",2006,"c_3_block2_top",14.812102280749,588.115288315048
"652","Jasper",2007,"c_1_block1_bottom",14.831569761655,573.737103505622
"653","Jasper",2007,"c_1_block1_top",14.8644049868669,584.509050737821
"654","Jasper",2007,"c_1_block2_bottom",14.895061000884,575.833635316532
"655","Jasper",2007,"c_1_block2_top",14.8879645296105,589.464011952536
"656","Jasper",2007,"c_2_block1_bottom",14.9849119490382,562.35852522569
"657","Jasper",2007,"c_2_block1_top",14.794599164613,590.905816578991
"658","Jasper",2007,"c_2_block2_bottom",14.64971252174,654.461731912362
"659","Jasper",2007,"c_2_block2_top",14.4578987127825,680.333613364839
"660","Jasper",2007,"c_3_block1_bottom",14.5927451823616,672.29104321739
"661","Jasper",2007,"c_3_block1_top",14.7958045879985,607.191890742762
"662","Jasper",2007,"c_3_block2_bottom",14.5918538570787,650.896474773982
"663","Jasper",2007,"c_3_block2_top",14.8683407020772,588.079625678528
"664","Jasper",2008,"c_1_block1_bottom",14.9688573352859,565.268199342851
"665","Jasper",2008,"c_1_block1_top",14.5947902165063,670.612398818858
"666","Jasper",2008,"c_1_block2_bottom",14.7869537070134,598.155971794279
"667","Jasper",2008,"c_1_block2_top",14.7576508023086,609.069895648847
"668","Jasper",2008,"c_2_block1_bottom",14.7205399286015,608.270292356142
"669","Jasper",2008,"c_2_block1_top",14.6773745442119,601.204172819416
"670","Jasper",2008,"c_2_block2_bottom",14.7263984223127,651.312813241893
"671","Jasper",2008,"c_2_block2_top",14.7614954496528,630.616813134802
"672","Jasper",2008,"c_3_block1_bottom",14.6299724786252,641.11593400869
"673","Jasper",2008,"c_3_block1_top",14.8409417090586,644.000796752841
"674","Jasper",2008,"c_3_block2_bottom",14.6686859393741,637.320448091076
"675","Jasper",2008,"c_3_block2_top",14.7483500081242,623.219782218698
"676","Jasper",2009,"c_1_block1_bottom",14.9997716129931,570.779847542957
"677","Jasper",2009,"c_1_block1_top",14.7407247827713,630.187924983954
"678","Jasper",2009,"c_1_block2_bottom",14.9584177520623,568.119229553163
"679","Jasper",2009,"c_1_block2_top",14.9245550708099,580.803762834812
"680","Jasper",2009,"c_2_block1_bottom",14.721330699771,607.7313233349
"681","Jasper",2009,"c_2_block1_top",14.5554152335939,615.063367838073
"682","Jasper",2009,"c_2_block2_bottom",14.6983240043245,639.450725183674
"683","Jasper",2009,"c_2_block2_top",14.6457309690012,637.475493877212
"684","Jasper",2009,"c_3_block1_bottom",15.0260788549907,589.384877338373
"685","Jasper",2009,"c_3_block1_top",15.0133339312051,603.730288343052
"686","Jasper",2009,"c_3_block2_bottom",14.7754904045711,631.347210358216
"687","Jasper",2009,"c_3_block2_top",14.9446905590797,607.787384772933
"688","Jasper",2010,"c_1_block1_bottom",15.3503913555484,524.280694227911
"689","Jasper",2010,"c_1_block1_top",15.0873489337995,566.278015473053
"690","Jasper",2010,"c_1_block2_bottom",15.2085333328081,545.17961024787
"691","Jasper",2010,"c_1_block2_top",15.1517143288461,556.24075152377
"692","Jasper",2010,"c_2_block1_bottom",15.2118527506059,558.462990722898
"693","Jasper",2010,"c_2_block1_top",14.8544131326526,596.054859439641
"694","Jasper",2010,"c_2_block2_bottom",15.010224400057,595.885549342064
"695","Jasper",2010,"c_2_block2_top",14.8079384037043,616.276586093808
"696","Jasper",2010,"c_3_block1_bottom",15.0975832830304,582.618208846987
"697","Jasper",2010,"c_3_block1_top",15.0910078405994,587.39816046918
"698","Jasper",2010,"c_3_block2_bottom",14.8184269776604,617.363232202626
"699","Jasper",2010,"c_3_block2_top",14.8220099361242,636.368012516826
"700","Jasper",2011,"c_1_block1_bottom",15.2871309283983,521.037213938757
"701","Jasper",2011,"c_1_block1_top",15.1369735886029,530.012893656334
"702","Jasper",2011,"c_1_block2_bottom",15.0099864664485,542.273540864125
"703","Jasper",2011,"c_1_block2_top",15.1012122993328,530.248673939594
"704","Jasper",2011,"c_2_block1_bottom",15.2744330501424,520.144667211783
"705","Jasper",2011,"c_2_block1_top",15.1308198022269,539.448109783859
"706","Jasper",2011,"c_2_block2_bottom",15.0061017815881,578.59648818333
"707","Jasper",2011,"c_2_block2_top",14.974533658142,573.239503147259
"708","Jasper",2011,"c_3_block1_bottom",14.7385665349858,624.234651665848
"709","Jasper",2011,"c_3_block1_top",14.963619066043,583.133362489838
"710","Jasper",2011,"c_3_block2_bottom",14.9248476622796,599.112439972791
"711","Jasper",2011,"c_3_block2_top",15.043978351743,564.809836327422
"712","Jasper",2012,"c_1_block1_bottom",15.2381878313648,527.742237362545
"713","Jasper",2012,"c_1_block1_top",15.3227141209988,510.633466999776
"714","Jasper",2012,"c_1_block2_bottom",15.2982843982692,521.335674805911
"715","Jasper",2012,"c_1_block2_top",15.2838871133489,512.215555111959
"716","Jasper",2012,"c_2_block1_bottom",15.3316908920386,510.997144974663
"717","Jasper",2012,"c_2_block1_top",15.1695184851656,530.647882766938
"718","Jasper",2012,"c_2_block2_bottom",15.2609345634196,527.632712237345
"719","Jasper",2012,"c_2_block2_top",15.1108174105867,533.091696307286
"720","Jasper",2012,"c_3_block1_bottom",14.8733011475112,576.65853952053
"721","Jasper",2012,"c_3_block1_top",15.1835454393092,543.68940521077
"722","Jasper",2012,"c_3_block2_bottom",15.0943195152336,554.23849935961
"723","Jasper",2012,"c_3_block2_top",15.1509485128653,542.730895415783
"724","Jasper",2013,"c_1_block1_bottom",15.3480061454435,507.474663333136
"725","Jasper",2013,"c_1_block1_top",15.3231773172101,514.911238259114
"726","Jasper",2013,"c_1_block2_bottom",15.3581883248268,517.575284979203
"727","Jasper",2013,"c_1_block2_top",15.3490213642677,507.511738413269
"728","Jasper",2013,"c_2_block1_bottom",15.1398311626341,520.259279127573
"729","Jasper",2013,"c_2_block1_top",15.2331984099008,515.705644998652
"730","Jasper",2013,"c_2_block2_bottom",15.1060263033237,541.347793202683
"731","Jasper",2013,"c_2_block2_top",14.9707091938213,545.609411275392
"732","Jasper",2013,"c_3_block1_bottom",14.9695897424584,551.467391398557
"733","Jasper",2013,"c_3_block1_top",15.0715609719162,543.571039244038
"734","Jasper",2013,"c_3_block2_bottom",14.9821052777441,549.529056838375
"735","Jasper",2013,"c_3_block2_top",15.1604540170996,535.935381906348
"736","Jasper",2014,"c_1_block1_bottom",14.940052840334,568.135850705926
"737","Jasper",2014,"c_1_block1_top",14.8610696734156,598.215279047383
"738","Jasper",2014,"c_1_block2_bottom",14.862793873164,588.788837927451
"739","Jasper",2014,"c_1_block2_top",14.7871022834465,588.538466396395
"740","Jasper",2014,"c_2_block1_bottom",14.7984605420952,564.535605495256
"741","Jasper",2014,"c_2_block1_top",14.9085068285911,559.206341053787
"742","Jasper",2014,"c_2_block2_bottom",14.6615279339394,593.474541849494
"743","Jasper",2014,"c_2_block2_top",14.7552387338266,602.915565020177
"744","Jasper",2014,"c_3_block1_bottom",14.6287583983882,606.377100441367
"745","Jasper",2014,"c_3_block1_top",14.8270441638866,585.693414647982
"746","Jasper",2014,"c_3_block2_bottom",14.9064365155832,581.273103798232
"747","Jasper",2014,"c_3_block2_top",14.9965084470131,573.230482507986
"748","Jasper",2015,"c_1_block1_bottom",14.9738008313856,575.22005334465
"749","Jasper",2015,"c_1_block1_top",14.9742525516605,568.526099458277
"750","Jasper",2015,"c_1_block2_bottom",15.0377230165009,565.848774472623
"751","Jasper",2015,"c_1_block2_top",14.9345129492303,565.619060368511
"752","Jasper",2015,"c_2_block1_bottom",14.8201034853337,580.109029315922
"753","Jasper",2015,"c_2_block1_top",14.8685420330255,572.032864669034
"754","Jasper",2015,"c_2_block2_bottom",14.9257497579136,579.915448963701
"755","Jasper",2015,"c_2_block2_top",14.8694625456607,587.266992948017
"756","Jasper",2015,"c_3_block1_bottom",14.7872147813729,578.778528849797
"757","Jasper",2015,"c_3_block1_top",14.8255814749189,572.518152608666
"758","Jasper",2015,"c_3_block2_bottom",14.7589290511081,598.311760759453
"759","Jasper",2015,"c_3_block2_top",15.0168528031533,571.3147316473
"760","McL Ann",2006,"17",15.3500564762234,547.563032484917
"761","McL Ann",2006,"25",14.960533831386,585.542767160614
"762","McL Ann",2006,"34",14.6049114101249,641.103534399793
"763","McL Ann",2006,"35",14.8272780798282,616.198105690199
"764","McL Ann",2006,"36",14.7639047610685,614.24966384304
"765","McL Ann",2006,"37",15.0305789870458,588.454192839633
"766","McL Ann",2006,"38",14.6331464975257,641.191642737032
"767","McL Ann",2006,"39",14.1664264478935,676.517314718734
"768","McL Ann",2006,"40",14.7088747221632,620.502302867474
"769","McL Ann",2006,"41",14.3368336519853,628.78979953797
"770","McL Ann",2006,"42",14.9914525085649,573.568074846383
"771","McL Ann",2006,"43",14.9688286494673,558.691697253464
"772","McL Ann",2006,"50",15.2565171559837,541.449820091964
"773","McL Ann",2006,"51",14.9061236539209,600.919557739771
"774","McL Ann",2006,"52",14.6035787640623,637.764030540638
"775","McL Ann",2006,"53",14.8559370076315,608.700784763072
"776","McL Ann",2006,"54",14.7337920328703,624.708769783052
"777","McL Ann",2006,"56",14.9980604893171,620.484111850214
"778","McL Ann",2006,"57",14.7264468335518,608.854621844582
"779","McL Ann",2006,"58",14.6053598099683,636.674526219953
"780","McL Ann",2006,"59",14.7432313874017,592.222863781959
"781","McL Ann",2006,"60",14.3940068534442,646.015370343402
"782","McL Ann",2006,"61",14.2355821633866,672.647779858688
"783","McL Ann",2006,"62",14.7342188376391,616.21758822588
"784","McL Ann",2006,"63",14.4691948961837,641.16334354278
"785","McL Ann",2006,"64",14.6042693518173,627.547159186443
"786","McL Ann",2006,"65",14.9195397066911,585.541811159279
"787","McL Ann",2006,"66",14.7245110329672,601.953332243782
"788","McL Ann",2006,"67",14.8019415266922,621.361075409636
"789","McL Ann",2006,"68",14.7299605671063,617.528197697838
"790","McL Ann",2006,"69",15.1976099747069,558.306252185885
"791","McL Ann",2006,"70",14.990049297492,598.037353927669
"792","McL Ann",2006,"71",14.3569375472301,646.990698055401
"793","McL Ann",2006,"72",14.3844320509371,652.633600293642
"794","McL Ann",2006,"73",14.419328572977,634.45618521672
"795","McL Ann",2006,"74",14.5477478061502,640.391701449284
"796","McL Ann",2006,"75",14.7412199169018,621.787451853382
"797","McL Ann",2006,"76",14.7523944014368,619.19336498756
"798","McL Ann",2006,"77",14.6373614744295,632.773673183925
"799","McL Ann",2006,"78",14.4084689689848,664.897492462035
"800","McL Ann",2006,"79",14.1223564238927,682.307260160937
"801","McL Ann",2006,"80",13.8775998184614,644.821798693546
"802","McL Ann",2007,"17",15.2595536908544,539.185404643545
"803","McL Ann",2007,"25",14.965951480981,580.166632480786
"804","McL Ann",2007,"34",15.1045440076094,586.805180616572
"805","McL Ann",2007,"35",14.5589491510995,624.27918358682
"806","McL Ann",2007,"36",15.3756986755782,519.705446028417
"807","McL Ann",2007,"37",15.1099152341707,573.855244845185
"808","McL Ann",2007,"38",14.506216739134,655.25318793885
"809","McL Ann",2007,"39",14.0687442099152,692.225775756103
"810","McL Ann",2007,"40",14.8508353283102,599.913360427087
"811","McL Ann",2007,"41",14.8002026903899,591.128563874772
"812","McL Ann",2007,"42",14.6564023002532,618.359599590387
"813","McL Ann",2007,"43",14.446939045232,624.641368820091
"814","McL Ann",2007,"50",15.2144628618733,545.855546108005
"815","McL Ann",2007,"51",14.9572763893996,588.305985485516
"816","McL Ann",2007,"52",14.7185512958854,623.715894447761
"817","McL Ann",2007,"53",15.1323668309179,558.148400465964
"818","McL Ann",2007,"54",14.776486708705,604.109303913749
"819","McL Ann",2007,"56",14.9547613914314,605.484951740351
"820","McL Ann",2007,"57",14.32688002089,654.868344183874
"821","McL Ann",2007,"58",14.6129280459809,636.109353629061
"822","McL Ann",2007,"59",14.6122194068625,637.80252315524
"823","McL Ann",2007,"60",14.4659516784991,642.721396284579
"824","McL Ann",2007,"61",14.1040175537754,691.089907952874
"825","McL Ann",2007,"62",15.0601089874775,568.730366719419
