"","year","plot","CTI","CPI","Site"
"1",2006,17,16.3813432957296,547.387908272904,"McL Ann"
"2",2006,25,15.94940440085,582.127258499336,"McL Ann"
"3",2006,34,15.5823312178862,654.693344549274,"McL Ann"
"4",2006,35,15.8582048758443,618.363985207018,"McL Ann"
"5",2006,36,15.892481416312,608.408613401579,"McL Ann"
"6",2006,37,16.1221417585817,586.992839703707,"McL Ann"
"7",2006,38,15.5416775971473,652.719929312389,"McL Ann"
"8",2006,39,15.0093023439132,693.941197529725,"McL Ann"
"9",2006,40,15.5036789925,644.407111027222,"McL Ann"
"10",2006,41,15.2926539712451,626.622949931186,"McL Ann"
"11",2006,42,15.9933972671854,568.418309990399,"McL Ann"
"12",2006,43,16.0029632619355,561.922268896197,"McL Ann"
"13",2006,50,16.3179401578027,536.181106399654,"McL Ann"
"14",2006,51,16.0697037575689,577.764338762145,"McL Ann"
"15",2006,52,15.6745955693941,624.594478350431,"McL Ann"
"16",2006,53,15.9816808692451,597.037447390752,"McL Ann"
"17",2006,54,15.772688140755,620.958017895089,"McL Ann"
"18",2006,56,16.1398162612557,591.062866199379,"McL Ann"
"19",2006,57,15.7251153998221,607.398998753069,"McL Ann"
"20",2006,58,15.5655986032704,633.801636583582,"McL Ann"
"21",2006,59,15.6644266135637,608.805520900773,"McL Ann"
"22",2006,60,15.3456539819339,650.13855557282,"McL Ann"
"23",2006,61,15.168218728644,682.821542304297,"McL Ann"
"24",2006,62,15.646503992492,629.521684050841,"McL Ann"
"25",2006,63,15.3849220170173,649.323711109988,"McL Ann"
"26",2006,64,15.5634342555562,632.462764443302,"McL Ann"
"27",2006,65,15.7365608765601,615.254964860223,"McL Ann"
"28",2006,66,15.4480861670543,638.084260156795,"McL Ann"
"29",2006,67,15.9746240686697,597.27520803057,"McL Ann"
"30",2006,68,15.7495539018418,613.345083248802,"McL Ann"
"31",2006,69,16.1956911075288,563.700573803378,"McL Ann"
"32",2006,70,16.0749817881234,585.281462229386,"McL Ann"
"33",2006,71,15.3514696986653,653.42228372667,"McL Ann"
"34",2006,72,15.3490048930558,658.257746983726,"McL Ann"
"35",2006,73,15.5598445522429,637.78181812641,"McL Ann"
"36",2006,74,15.5233544583363,653.399740623581,"McL Ann"
"37",2006,75,15.7410825910258,616.117262082592,"McL Ann"
"38",2006,76,15.8520699961251,613.462668241233,"McL Ann"
"39",2006,77,15.5427459365928,647.913175556885,"McL Ann"
"40",2006,78,15.3884437978226,660.85960166049,"McL Ann"
"41",2006,79,15.1067350238746,689.784383511228,"McL Ann"
"42",2006,80,15.1219098922433,650.774689771074,"McL Ann"
"43",2007,17,16.2414898338113,543.364775637447,"McL Ann"
"44",2007,25,15.9754246751809,574.734994973545,"McL Ann"
"45",2007,34,15.8748907363808,619.809623973022,"McL Ann"
"46",2007,35,15.7194738764908,608.223428338897,"McL Ann"
"47",2007,36,16.4182624247932,514.808743808065,"McL Ann"
"48",2007,37,16.2683960241654,553.007463047222,"McL Ann"
"49",2007,38,15.4827033386173,646.758422945671,"McL Ann"
"50",2007,39,15.0237050841376,699.092868247669,"McL Ann"
"51",2007,40,15.5126575861979,639.893093852517,"McL Ann"
"52",2007,41,16.0305738203292,561.536959907375,"McL Ann"
"53",2007,42,15.7089735386497,608.234851101979,"McL Ann"
"54",2007,43,15.1181066967011,656.856885489487,"McL Ann"
"55",2007,50,16.3823520913107,520.578383387777,"McL Ann"
"56",2007,51,16.1562131550054,553.729374054755,"McL Ann"
"57",2007,52,15.8442311974181,595.544273969161,"McL Ann"
"58",2007,53,16.2926649519203,533.332765410114,"McL Ann"
"59",2007,54,16.0607293523895,567.576059866089,"McL Ann"
"60",2007,56,15.9829285751189,597.243562875366,"McL Ann"
"61",2007,57,15.2822578836489,660.677520847622,"McL Ann"
"62",2007,58,15.6139546214769,629.493160252841,"McL Ann"
"63",2007,59,15.6000542982729,636.165006189451,"McL Ann"
"64",2007,60,15.3483443613663,649.243735013216,"McL Ann"
"65",2007,61,15.0355505475128,697.506535540254,"McL Ann"
"66",2007,62,16.0464229947959,569.759677940836,"McL Ann"
"67",2007,63,15.155569173365,672.106745765728,"McL Ann"
"68",2007,64,15.6001459685515,620.65581673934,"McL Ann"
"69",2007,65,16.0477674614367,564.743340589307,"McL Ann"
"70",2007,66,16.0868425263325,561.550785617629,"McL Ann"
"71",2007,67,16.137036779973,559.239517825716,"McL Ann"
"72",2007,68,15.4823268210306,630.974928157555,"McL Ann"
"73",2007,69,16.125171759785,578.788669847996,"McL Ann"
"74",2007,70,15.8182587283886,598.881653894442,"McL Ann"
"75",2007,71,15.1937776691644,672.582677401936,"McL Ann"
"76",2007,72,15.3093922881172,658.279324959252,"McL Ann"
"77",2007,73,15.5804279533796,627.568459385132,"McL Ann"
"78",2007,74,15.3657158162769,663.46480718412,"McL Ann"
"79",2007,75,15.8406368307621,592.228577455386,"McL Ann"
"80",2007,76,16.1152743524872,565.927284566062,"McL Ann"
"81",2007,77,15.203378741944,686.948994846299,"McL Ann"
"82",2007,78,15.3108798637006,658.152962090019,"McL Ann"
"83",2007,79,15.0116448844065,692.010709980531,"McL Ann"
"84",2007,80,14.4149905932347,701.215051608932,"McL Ann"
"85",2008,17,16.3483795796609,539.359274819671,"McL Ann"
"86",2008,25,15.7217745360986,606.310122208263,"McL Ann"
"87",2008,34,16.0626956048199,581.7799935847,"McL Ann"
"88",2008,35,15.9800869285706,594.213867553633,"McL Ann"
"89",2008,36,16.0905357571439,571.839734205951,"McL Ann"
"90",2008,37,16.4183284971239,524.492316275542,"McL Ann"
"91",2008,38,15.4256486749928,650.043266228158,"McL Ann"
"92",2008,39,14.8187626007945,719.076562888489,"McL Ann"
"93",2008,40,15.1417950184719,690.695181958482,"McL Ann"
"94",2008,41,16.1584913021869,542.537094450705,"McL Ann"
"95",2008,42,16.3208115453003,534.515963743421,"McL Ann"
"96",2008,43,15.9622042981541,566.050355543236,"McL Ann"
"97",2008,50,16.4670318304686,507.168338121868,"McL Ann"
"98",2008,51,16.2849496578421,528.937474875266,"McL Ann"
"99",2008,52,16.009706286417,571.967549477987,"McL Ann"
"100",2008,53,16.4375152957912,512.690925165824,"McL Ann"
"101",2008,54,16.039856227046,577.272043099616,"McL Ann"
"102",2008,56,16.1976713777691,577.317449510179,"McL Ann"
"103",2008,57,15.1378685316454,678.313043004453,"McL Ann"
"104",2008,58,15.7330771964034,606.499740268164,"McL Ann"
"105",2008,59,15.942865539986,584.686415467609,"McL Ann"
"106",2008,60,15.6567287197776,610.193844978708,"McL Ann"
"107",2008,61,15.1445672048599,688.741094156641,"McL Ann"
"108",2008,62,16.0958903948807,575.122811352504,"McL Ann"
"109",2008,63,15.5708771631835,622.032415905882,"McL Ann"
"110",2008,64,15.5928521603036,623.425771239587,"McL Ann"
"111",2008,65,16.238432846156,539.103710233835,"McL Ann"
"112",2008,66,16.337117783545,524.980958903103,"McL Ann"
"113",2008,67,16.1926310681571,549.536355343938,"McL Ann"
"114",2008,68,15.7610374638608,613.94518281578,"McL Ann"
"115",2008,69,16.2129203994871,547.622054888582,"McL Ann"
"116",2008,70,15.887967695702,601.073335226565,"McL Ann"
"117",2008,71,15.6027299639025,624.503158519269,"McL Ann"
"118",2008,72,15.6459553138891,621.048829943207,"McL Ann"
"119",2008,73,15.7582972348102,601.918586701245,"McL Ann"
"120",2008,74,15.398863578731,653.880555419522,"McL Ann"
"121",2008,75,16.0364816838523,569.391394044873,"McL Ann"
"122",2008,76,16.2839033357678,537.183135215326,"McL Ann"
"123",2008,77,15.1248856835189,681.797050450022,"McL Ann"
"124",2008,78,15.3027086622158,662.672788861809,"McL Ann"
"125",2008,79,14.8316346335808,712.06302997901,"McL Ann"
"126",2008,80,14.0592096571848,689.869069713823,"McL Ann"
"127",2009,17,16.1963063902862,584.565685712025,"McL Ann"
"128",2009,25,15.810553073564,604.328188418723,"McL Ann"
"129",2009,34,15.722463767223,651.15278271591,"McL Ann"
"130",2009,35,15.9571107120304,617.452920808859,"McL Ann"
"131",2009,36,15.9660692617477,606.468185176807,"McL Ann"
"132",2009,37,16.2377834552195,552.054611462819,"McL Ann"
"133",2009,38,15.7240205694459,618.761795371959,"McL Ann"
"134",2009,39,14.9828321728615,702.768598305245,"McL Ann"
"135",2009,40,15.3708646589751,658.640468195257,"McL Ann"
"136",2009,41,16.0671418797,553.668009044552,"McL Ann"
"137",2009,42,16.3325192795155,541.443245397355,"McL Ann"
"138",2009,43,16.1328944106696,557.091383800366,"McL Ann"
"139",2009,50,16.4523109371367,508.659093258909,"McL Ann"
"140",2009,51,16.1180884990009,547.746647095757,"McL Ann"
"141",2009,52,15.9823826570405,574.62727101409,"McL Ann"
"142",2009,53,16.2996540712992,536.712761490394,"McL Ann"
"143",2009,54,15.9755740467941,596.769899622117,"McL Ann"
"144",2009,56,16.1029990109993,598.524447575061,"McL Ann"
"145",2009,57,15.7425554327358,618.097872675645,"McL Ann"
"146",2009,58,16.0082203149562,567.295065685895,"McL Ann"
"147",2009,59,16.1141923292215,561.18650255601,"McL Ann"
"148",2009,60,16.0396300947653,562.395097227112,"McL Ann"
"149",2009,61,15.552151048215,637.654999521528,"McL Ann"
"150",2009,62,15.9471898402419,591.144081778682,"McL Ann"
"151",2009,63,15.8278041660103,595.402182416329,"McL Ann"
"152",2009,64,15.7582628763276,605.407225801046,"McL Ann"
"153",2009,65,16.3320195478821,527.93848830615,"McL Ann"
"154",2009,66,16.3581769667614,523.713187185475,"McL Ann"
"155",2009,67,16.2927193465929,528.539114843449,"McL Ann"
"156",2009,68,16.1086501285886,572.961135964585,"McL Ann"
"157",2009,69,16.1681631279663,557.706538155584,"McL Ann"
"158",2009,70,15.8998568932627,599.120547471166,"McL Ann"
"159",2009,71,15.6666837164504,616.928840227078,"McL Ann"
"160",2009,72,15.6083429388876,630.049491554276,"McL Ann"
"161",2009,73,15.8249749401774,608.639518895135,"McL Ann"
"162",2009,74,15.6144854645794,646.834637676721,"McL Ann"
"163",2009,75,15.8704489480716,603.420077707232,"McL Ann"
"164",2009,76,16.1852445172253,545.912226914705,"McL Ann"
"165",2009,77,15.198520315435,684.688241305668,"McL Ann"
"166",2009,78,15.5978956596502,623.511338467238,"McL Ann"
"167",2009,79,15.7165143766651,606.007283213052,"McL Ann"
"168",2009,80,14.8614024050919,691.010666286979,"McL Ann"
"169",2010,17,16.1788578098494,627.503677844011,"McL Ann"
"170",2010,25,16.2348565222448,546.674550467414,"McL Ann"
"171",2010,34,15.7389936834814,646.972465787088,"McL Ann"
"172",2010,35,15.9149613601941,619.50610620492,"McL Ann"
"173",2010,36,15.8676796306943,632.951332687468,"McL Ann"
"174",2010,37,16.0560848070741,597.597085343674,"McL Ann"
"175",2010,38,15.9250047344516,604.913336861577,"McL Ann"
"176",2010,39,14.934173025028,706.530984704708,"McL Ann"
"177",2010,40,15.9394228142211,589.238107741639,"McL Ann"
"178",2010,41,15.9721567144078,570.382792181336,"McL Ann"
"179",2010,42,16.2856409853178,544.434756564421,"McL Ann"
"180",2010,43,16.2201274612502,543.375842979262,"McL Ann"
"181",2010,50,16.4803076838889,504.494349011521,"McL Ann"
"182",2010,51,16.2686257740658,542.506557983886,"McL Ann"
"183",2010,52,16.1224926949968,557.685884432315,"McL Ann"
"184",2010,53,16.1663931920153,555.08099006836,"McL Ann"
"185",2010,54,15.3483094188108,679.737885672977,"McL Ann"
"186",2010,56,16.1534763897262,597.667170388904,"McL Ann"
"187",2010,57,15.8611192963578,599.852189464338,"McL Ann"
"188",2010,58,15.966734436255,589.652216736439,"McL Ann"
"189",2010,59,15.8172484065342,600.601074975499,"McL Ann"
"190",2010,60,15.6529643030838,615.54346509672,"McL Ann"
"191",2010,61,15.907669304446,588.273939837145,"McL Ann"
"192",2010,62,15.8704826438464,617.110016618718,"McL Ann"
"193",2010,63,15.8229417059838,606.183110009853,"McL Ann"
"194",2010,64,15.9403467607867,590.908253720412,"McL Ann"
"195",2010,65,16.1817115107174,551.890271815227,"McL Ann"
"196",2010,66,16.490433687447,504.37325543514,"McL Ann"
"197",2010,67,16.1906855322803,540.774683240293,"McL Ann"
"198",2010,68,15.9296820386916,614.341380208658,"McL Ann"
"199",2010,69,16.0269622944618,585.946362547322,"McL Ann"
"200",2010,70,15.9742384917514,606.021412556858,"McL Ann"
"201",2010,71,15.6805235815884,615.008435374031,"McL Ann"
"202",2010,72,15.7754399905082,604.426492227681,"McL Ann"
"203",2010,73,15.8840503641065,605.315360384956,"McL Ann"
"204",2010,74,15.9813391854043,604.124548521303,"McL Ann"
"205",2010,75,15.91401253756,613.817891723239,"McL Ann"
"206",2010,76,16.1569670163899,566.618583976625,"McL Ann"
"207",2010,77,15.3846629945988,672.088185016947,"McL Ann"
"208",2010,78,15.5963682310005,656.732123522864,"McL Ann"
"209",2010,79,15.3825895719253,647.367597424933,"McL Ann"
"210",2010,80,14.2810593440647,690.083922597037,"McL Ann"
"211",2011,17,16.1866752165206,555.487010675593,"McL Ann"
"212",2011,25,16.2191167960756,564.513849319696,"McL Ann"
"213",2011,34,15.4779507264508,658.726951049065,"McL Ann"
"214",2011,35,15.8338644009938,621.771236181441,"McL Ann"
"215",2011,36,15.9069555255808,605.67619513579,"McL Ann"
"216",2011,37,16.2109264884062,556.77754831579,"McL Ann"
"217",2011,38,15.9001838821946,596.56888599097,"McL Ann"
"218",2011,39,14.9166591639899,701.659764308482,"McL Ann"
"219",2011,40,15.5733876540513,635.071839464484,"McL Ann"
"220",2011,41,16.0678649768957,552.158169350845,"McL Ann"
"221",2011,42,16.1033479923943,571.010862490613,"McL Ann"
"222",2011,43,15.9309194285883,585.18196192524,"McL Ann"
"223",2011,50,16.5134634697123,529.903177908938,"McL Ann"
"224",2011,51,16.2296042781812,546.659280616423,"McL Ann"
"225",2011,52,15.9715323403918,580.030239929192,"McL Ann"
"226",2011,53,16.211435888708,556.310660702425,"McL Ann"
"227",2011,54,16.019241804083,584.226689024231,"McL Ann"
"228",2011,56,15.6907904700452,646.629487271039,"McL Ann"
"229",2011,57,15.534362021022,632.42485260737,"McL Ann"
"230",2011,58,15.4864027113016,648.058021520883,"McL Ann"
"231",2011,59,15.6639841110979,624.505838652632,"McL Ann"
"232",2011,60,15.4380448671383,643.957908094862,"McL Ann"
"233",2011,61,15.8746335300454,594.552040638249,"McL Ann"
"234",2011,62,15.867978832083,595.259432952714,"McL Ann"
"235",2011,63,15.9267624417738,584.200838253449,"McL Ann"
"236",2011,64,15.7104975605354,616.751217005971,"McL Ann"
"237",2011,65,16.0881505932404,571.718557673509,"McL Ann"
"238",2011,66,16.0813785269657,564.873786243932,"McL Ann"
"239",2011,67,16.3671514983976,547.045849696673,"McL Ann"
"240",2011,68,16.1317224229855,581.073065153427,"McL Ann"
"241",2011,69,15.9624366224643,617.325964181465,"McL Ann"
"242",2011,70,16.2089923615152,564.326604844824,"McL Ann"
"243",2011,71,15.7918261056452,600.90920599714,"McL Ann"
"244",2011,72,15.5783112581738,634.918074575164,"McL Ann"
"245",2011,73,15.9247963758246,595.024356960575,"McL Ann"
"246",2011,74,15.4767779372818,659.126304551142,"McL Ann"
"247",2011,75,16.0210547300285,584.523066020518,"McL Ann"
"248",2011,76,16.3464973593413,553.442156327892,"McL Ann"
"249",2011,77,16.1335053724244,572.850878885309,"McL Ann"
"250",2011,78,15.5373849017161,632.545430325259,"McL Ann"
"251",2011,79,15.2916067279442,654.249464837175,"McL Ann"
"252",2011,80,15.3697060531654,647.955211808709,"McL Ann"
"253",2012,17,16.1296954872825,563.731781432542,"McL Ann"
"254",2012,25,16.2957851304082,552.759700226451,"McL Ann"
"255",2012,34,15.4335889394462,651.908234352302,"McL Ann"
"256",2012,35,16.0062375751584,576.538032712273,"McL Ann"
"257",2012,36,16.6731478014261,486.644132092366,"McL Ann"
"258",2012,37,16.6069237880205,498.376117424891,"McL Ann"
"259",2012,38,15.9272076871254,591.12578231049,"McL Ann"
"260",2012,39,15.048724142835,687.806185319218,"McL Ann"
"261",2012,40,15.3276665335963,663.710473109768,"McL Ann"
"262",2012,41,16.2873328876197,540.914679134786,"McL Ann"
"263",2012,42,16.1745860395652,567.590051072195,"McL Ann"
"264",2012,43,15.3722381140476,665.847094239608,"McL Ann"
"265",2012,50,16.4288500474769,515.414015941902,"McL Ann"
"266",2012,51,16.4912204839652,505.265218283693,"McL Ann"
"267",2012,52,16.2769828529486,538.484898067589,"McL Ann"
"268",2012,53,15.9161781448554,564.740571114061,"McL Ann"
"269",2012,54,16.1632389246511,562.565440637539,"McL Ann"
"270",2012,56,16.2757602057987,569.311864750438,"McL Ann"
"271",2012,57,15.9266147354004,582.221736484956,"McL Ann"
"272",2012,58,15.6748491955596,611.392405666785,"McL Ann"
"273",2012,59,15.5702409398375,627.685505201114,"McL Ann"
"274",2012,60,15.5641921667613,625.921719616474,"McL Ann"
