"","year","plot","CTI","CPI","Site"
"104",2008,30,15.5008056964786,654.945914250433,"McL Serp"
"105",2008,31,15.9058959406399,584.137841985514,"McL Serp"
"106",2008,32,15.9091541491445,586.737799684131,"McL Serp"
"107",2008,33,15.3903126032597,645.304462454757,"McL Serp"
"108",2008,44,16.3563102458509,525.012472375228,"McL Serp"
"109",2008,45,16.311426526443,532.89401177384,"McL Serp"
"110",2008,46,16.2626439684266,542.409440183258,"McL Serp"
"111",2008,47,15.6589668234204,602.716838338292,"McL Serp"
"112",2008,48,16.0712304490867,558.854800974537,"McL Serp"
"113",2008,49,16.1354828559238,560.076177191278,"McL Serp"
"114",2008,55,15.2718745091851,733.29674033875,"McL Serp"
"115",2009,1,16.2118556795524,551.185799604879,"McL Serp"
"116",2009,2,15.4092177084639,666.367909441368,"McL Serp"
"117",2009,3,16.0982285472157,561.366250231609,"McL Serp"
"118",2009,4,15.4263529088372,599.715666643508,"McL Serp"
"119",2009,5,16.0617735508781,566.473262885103,"McL Serp"
"120",2009,6,15.5355189209015,602.713412966123,"McL Serp"
"121",2009,7,15.6680704823672,659.04250370672,"McL Serp"
"122",2009,8,15.1827138264561,674.014549418391,"McL Serp"
"123",2009,9,15.8544124952548,613.56540507953,"McL Serp"
"124",2009,10,15.8530745899672,583.606310559422,"McL Serp"
"125",2009,11,15.6807890189612,615.948362479515,"McL Serp"
"126",2009,12,15.8091684935324,621.367434623085,"McL Serp"
"127",2009,13,14.7614257326492,771.348967965024,"McL Serp"
"128",2009,14,14.7587786665621,673.993247154711,"McL Serp"
"129",2009,15,15.7209330441973,605.794574335693,"McL Serp"
"130",2009,16,15.7115886764173,624.891394548767,"McL Serp"
"131",2009,18,16.3140987256212,535.029021029731,"McL Serp"
"132",2009,19,15.4554324388644,640.246500901252,"McL Serp"
"133",2009,20,15.4644731064427,687.550316369453,"McL Serp"
"134",2009,21,16.2483453853944,547.369904310023,"McL Serp"
"135",2009,22,15.2433473417304,690.072514958756,"McL Serp"
"136",2009,23,15.3870302002381,659.197814671715,"McL Serp"
"137",2009,24,15.1657774873567,696.389616662191,"McL Serp"
"138",2009,26,16.359370174588,555.852448485787,"McL Serp"
"139",2009,27,16.2560827956738,563.19559704917,"McL Serp"
"140",2009,28,16.1647613913216,563.112017063878,"McL Serp"
"141",2009,29,14.624484869087,656.972438102275,"McL Serp"
"142",2009,30,14.68938709548,667.939156552087,"McL Serp"
"143",2009,31,15.6879753273664,590.432856480781,"McL Serp"
"144",2009,32,16.2124474667023,535.136968861915,"McL Serp"
"145",2009,33,15.5612320357832,632.94375946353,"McL Serp"
"146",2009,44,16.0820159070466,560.601382396453,"McL Serp"
"147",2009,45,16.1813565746044,542.963727635055,"McL Serp"
"148",2009,46,16.3097095654598,536.678271354505,"McL Serp"
"149",2009,47,15.9801959581373,578.201240509596,"McL Serp"
"150",2009,48,15.731523358557,613.022934962852,"McL Serp"
"151",2009,49,15.939004396182,573.229775585771,"McL Serp"
"152",2009,55,15.4130398567051,697.163755623372,"McL Serp"
"153",2010,1,16.1204096780925,569.953437112242,"McL Serp"
"154",2010,2,15.4807338090103,666.593922424309,"McL Serp"
"155",2010,3,16.0747636398057,564.228167465287,"McL Serp"
"156",2010,4,15.7119589628446,631.492971422053,"McL Serp"
"157",2010,5,16.1205815756985,563.887340777529,"McL Serp"
"158",2010,6,15.0411912622995,661.431800683607,"McL Serp"
"159",2010,7,15.4885318358721,679.364018520833,"McL Serp"
"160",2010,8,15.7494614535488,636.088322790778,"McL Serp"
"161",2010,9,15.3345166137642,690.195029362248,"McL Serp"
"162",2010,10,16.0332565766049,573.168058606574,"McL Serp"
"163",2010,11,15.5807965277829,629.189616798654,"McL Serp"
"164",2010,12,15.6063031079661,633.589534041981,"McL Serp"
"165",2010,13,14.9821146251227,740.347684649621,"McL Serp"
"166",2010,14,14.3601408603525,716.970578997379,"McL Serp"
"167",2010,15,15.5684792375504,613.870012543239,"McL Serp"
"168",2010,16,15.8936824806321,599.010720456332,"McL Serp"
"169",2010,18,16.3859234093133,530.770528772595,"McL Serp"
"170",2010,19,15.5561393871441,590.879423858427,"McL Serp"
"171",2010,20,15.2793657082046,723.973437046405,"McL Serp"
"172",2010,21,16.3823469828422,528.895617757719,"McL Serp"
"173",2010,22,15.5781403430616,654.777025661189,"McL Serp"
"174",2010,23,15.4164453455655,663.948553473041,"McL Serp"
"175",2010,24,15.5552989434379,666.731452138657,"McL Serp"
"176",2010,26,16.3804218149452,557.951071242252,"McL Serp"
"177",2010,27,16.0257530417755,581.197001666405,"McL Serp"
"178",2010,28,16.0627291377812,584.978987977976,"McL Serp"
"179",2010,29,15.5580792025375,635.860997163236,"McL Serp"
"180",2010,30,15.8153905073712,596.69187749432,"McL Serp"
"181",2010,31,15.8310862152459,564.895236955668,"McL Serp"
"182",2010,32,16.2940653816976,509.205562330822,"McL Serp"
"183",2010,33,15.5698713408668,606.266225937951,"McL Serp"
"184",2010,44,16.2548219477743,539.083224361274,"McL Serp"
"185",2010,45,16.4188637524946,515.729588555205,"McL Serp"
"186",2010,46,16.2842246987966,540.44251180017,"McL Serp"
"187",2010,47,16.1630851427414,544.824541103395,"McL Serp"
"188",2010,48,15.8594444685065,600.300852084401,"McL Serp"
"189",2010,49,16.3503486533754,534.864103146166,"McL Serp"
"190",2010,55,15.2666810745764,724.586713673395,"McL Serp"
"191",2011,1,16.1942337026514,560.309283003522,"McL Serp"
"192",2011,2,15.5558616315182,642.173249593303,"McL Serp"
"193",2011,3,15.9318644808177,582.256121564255,"McL Serp"
"194",2011,4,15.8747440281896,603.724014646716,"McL Serp"
"195",2011,5,16.1456889409868,561.713634409996,"McL Serp"
"196",2011,6,15.4638419022836,628.09607907467,"McL Serp"
"197",2011,7,15.2697675711032,624.987888017012,"McL Serp"
"198",2011,8,15.5896659768959,674.491397693702,"McL Serp"
"199",2011,9,14.3186697593407,707.108533035022,"McL Serp"
"200",2011,10,16.0676496718179,596.135402978522,"McL Serp"
"201",2011,11,15.8120279142967,587.707559498895,"McL Serp"
"202",2011,12,15.6565938627846,646.15947660456,"McL Serp"
"203",2011,13,14.7633249835675,730.9734080997,"McL Serp"
"204",2011,14,14.329638193335,680.155101788431,"McL Serp"
"205",2011,15,15.8464397966826,600.541064044618,"McL Serp"
"206",2011,16,15.8298564853978,570.5325722077,"McL Serp"
"207",2011,18,16.4374696017461,508.167439860908,"McL Serp"
"208",2011,19,15.3405384286034,628.229803478945,"McL Serp"
"209",2011,20,15.9021164804002,627.417956544139,"McL Serp"
"210",2011,21,16.1324346329298,550.862857783702,"McL Serp"
"211",2011,22,15.3622521052295,669.906994427816,"McL Serp"
"212",2011,23,15.802390217416,614.279580086153,"McL Serp"
"213",2011,24,15.720133988476,618.912572957796,"McL Serp"
"214",2011,26,16.2501556525726,558.462253517243,"McL Serp"
"215",2011,27,16.0727719419222,565.506270863226,"McL Serp"
"216",2011,28,16.1334290689563,569.25011838876,"McL Serp"
"217",2011,29,15.3260007699472,655.826441989464,"McL Serp"
"218",2011,30,15.37755288933,670.887558819856,"McL Serp"
"219",2011,31,15.6718044614699,606.681822430397,"McL Serp"
"220",2011,32,16.4213718780731,519.195268413288,"McL Serp"
"221",2011,33,15.2889843525769,653.722270262307,"McL Serp"
"222",2011,44,16.4054251556385,520.737068764273,"McL Serp"
"223",2011,45,16.3647780444836,525.731749667189,"McL Serp"
"224",2011,46,16.3080068545236,533.103815582733,"McL Serp"
"225",2011,47,15.9360722495162,587.983044726497,"McL Serp"
"226",2011,48,15.7771826632429,602.245258566451,"McL Serp"
"227",2011,49,16.0401086944393,566.528015291125,"McL Serp"
"228",2011,55,15.5352839546242,636.742592619591,"McL Serp"
"229",2012,1,15.7878395862283,599.177818990727,"McL Serp"
"230",2012,2,15.9867958652508,606.896089579059,"McL Serp"
"231",2012,3,16.1720632495801,555.773999792606,"McL Serp"
"232",2012,4,15.992153840596,588.337599100208,"McL Serp"
"233",2012,5,15.9952342110675,584.267919703182,"McL Serp"
"234",2012,6,15.7042912342615,576.753071674797,"McL Serp"
"235",2012,7,15.188355140218,666.959231693808,"McL Serp"
"236",2012,8,15.5413417622348,648.990191318536,"McL Serp"
"237",2012,9,14.6533767471629,686.997882111479,"McL Serp"
"238",2012,10,15.7058614008563,590.540420741029,"McL Serp"
"239",2012,11,15.7738992326621,589.568210027901,"McL Serp"
"240",2012,12,15.7942235753302,638.887945740063,"McL Serp"
"241",2012,13,14.6807469422451,750.744900038291,"McL Serp"
"242",2012,14,15.1560446000026,675.204445048303,"McL Serp"
"243",2012,15,15.4854995841849,644.440714608794,"McL Serp"
"244",2012,16,16.1183533398705,550.328169948339,"McL Serp"
"245",2012,18,16.1614355196902,543.821686842013,"McL Serp"
"246",2012,19,15.2576788105207,638.908792261205,"McL Serp"
"247",2012,20,16.1817397192598,592.84577080438,"McL Serp"
"248",2012,21,16.1859459664535,552.755370686337,"McL Serp"
"249",2012,22,15.4058516677687,662.508000148243,"McL Serp"
"250",2012,23,16.0518803990521,586.222043983249,"McL Serp"
"251",2012,24,15.6805939158318,635.469400600677,"McL Serp"
"252",2012,26,16.362294690426,534.476709714215,"McL Serp"
"253",2012,27,16.2835382840637,535.461565265444,"McL Serp"
"254",2012,28,16.0955808441446,565.920244189522,"McL Serp"
"255",2012,29,15.6396669568288,633.337720417932,"McL Serp"
"256",2012,30,15.7837480561956,616.952666261996,"McL Serp"
"257",2012,31,15.8974845535884,568.38466549281,"McL Serp"
"258",2012,32,16.4696906641627,510.185965132311,"McL Serp"
"259",2012,33,15.6066092154015,601.608045445368,"McL Serp"
"260",2012,44,16.3650573607654,522.77540871653,"McL Serp"
"261",2012,45,16.5053081103689,513.175218705371,"McL Serp"
"262",2012,46,16.2678782827816,535.133956541643,"McL Serp"
"263",2012,47,15.9430183240495,573.429958213986,"McL Serp"
"264",2012,48,15.5577669858334,622.941371619656,"McL Serp"
"265",2012,49,16.3692966759756,542.54309354688,"McL Serp"
"266",2012,55,15.6031947652007,660.377999854687,"McL Serp"
"267",2013,1,16.0223646280854,572.462844412847,"McL Serp"
"268",2013,2,15.8526024931326,617.273878231776,"McL Serp"
"269",2013,3,16.1855943793374,545.804469393497,"McL Serp"
"270",2013,4,16.0873820940369,602.0262681592,"McL Serp"
"271",2013,5,16.0617563461447,553.283404989367,"McL Serp"
"272",2013,6,15.5306529086469,600.146690311904,"McL Serp"
"273",2013,7,15.5742716946726,650.57847905848,"McL Serp"
"274",2013,8,15.3944458057985,687.925911188519,"McL Serp"
"275",2013,9,14.7742220917755,668.584956274422,"McL Serp"
"276",2013,10,16.0870196349491,584.293029236545,"McL Serp"
"277",2013,11,15.7868326493945,591.023688820779,"McL Serp"
"278",2013,12,15.573312923647,632.779771446692,"McL Serp"
"279",2013,13,14.7424995908352,728.194776917456,"McL Serp"
"280",2013,14,15.2828756806426,669.319331999675,"McL Serp"
"281",2013,15,15.9068468486576,592.724922295282,"McL Serp"
"282",2013,16,16.163704958697,541.256106337876,"McL Serp"
"283",2013,18,16.2146480931369,539.288403884444,"McL Serp"
"284",2013,19,15.7477059221182,600.102320003589,"McL Serp"
"285",2013,20,15.6724811219269,652.560850022117,"McL Serp"
"286",2013,21,16.2524633965866,538.206526435445,"McL Serp"
"287",2013,22,15.6526724922218,637.370521120894,"McL Serp"
"288",2013,23,15.9619598197659,594.590713673558,"McL Serp"
"289",2013,24,15.694018499532,633.70693725681,"McL Serp"
"290",2013,26,16.1574412052126,556.850601772611,"McL Serp"
"291",2013,27,16.0908954939218,562.365129800996,"McL Serp"
"292",2013,28,16.3465221019701,555.075826549438,"McL Serp"
"293",2013,29,15.2785125951214,622.87088563783,"McL Serp"
"294",2013,30,15.09977404486,658.384719405971,"McL Serp"
"295",2013,31,15.870503384732,569.90030798358,"McL Serp"
"296",2013,32,16.2889485553891,537.324302616581,"McL Serp"
"297",2013,33,15.6264471965089,601.317388475247,"McL Serp"
"298",2013,44,16.275036316711,542.798039531034,"McL Serp"
"299",2013,45,16.1862200230978,536.211545982406,"McL Serp"
"300",2013,46,16.0325852756206,564.645101998726,"McL Serp"
"301",2013,47,15.7170223182765,606.26768494618,"McL Serp"
"302",2013,48,15.8224550930534,593.822231377535,"McL Serp"
"303",2013,49,16.0914280438978,569.487961276747,"McL Serp"
"304",2013,55,15.508963374228,647.319455204113,"McL Serp"
"305",2014,1,16.1232286366179,570.702313940714,"McL Serp"
"306",2014,2,15.566412439232,658.178100512549,"McL Serp"
"307",2014,3,15.8828386274759,588.775912953172,"McL Serp"
"308",2014,4,15.9431492559171,608.914593283292,"McL Serp"
"309",2014,5,15.9367248008043,565.430575886814,"McL Serp"
"310",2014,6,15.4834335642116,600.141014165498,"McL Serp"
"311",2014,7,15.5651990538046,622.609470462387,"McL Serp"
"312",2014,8,15.3541177167777,665.392401263643,"McL Serp"
"313",2014,9,14.8180856974792,691.504305098047,"McL Serp"
"314",2014,10,15.7882699403665,588.068039461474,"McL Serp"
"315",2014,11,15.7831587282351,599.016848193178,"McL Serp"
"316",2014,12,15.2741278967764,702.186632658253,"McL Serp"
"317",2014,13,14.7921636914977,723.656643378928,"McL Serp"
"318",2014,14,14.0327720511726,683.749521429993,"McL Serp"
"319",2014,15,15.8701416743204,600.738592782373,"McL Serp"
"320",2014,16,16.0007141692961,587.02513500593,"McL Serp"
"321",2014,18,16.1072916160272,547.657374564956,"McL Serp"
"322",2014,19,15.7508059878586,586.687844601289,"McL Serp"
"323",2014,20,15.8184385025136,650.561028626936,"McL Serp"
"324",2014,21,16.3399443504381,534.97024202323,"McL Serp"
"325",2014,22,15.3457024769507,670.626852894253,"McL Serp"
"326",2014,23,16.0400755072869,586.493416911775,"McL Serp"
"327",2014,24,15.530622189328,650.674975143684,"McL Serp"
"328",2014,26,16.3562032657416,554.955189175936,"McL Serp"
"329",2014,27,15.8613311409838,612.055309852389,"McL Serp"
"330",2014,28,15.7730256996315,607.373460106569,"McL Serp"
"331",2014,29,15.4969811822841,667.57659773369,"McL Serp"
"332",2014,30,15.36828509656,686.276193123549,"McL Serp"
"333",2014,31,15.7127202018151,607.274387349295,"McL Serp"
"334",2014,32,16.0826911030882,555.439567071437,"McL Serp"
"335",2014,33,15.3716544845029,657.396279081145,"McL Serp"
"336",2014,44,16.2304073306387,551.848523404297,"McL Serp"
"337",2014,45,16.273317383744,518.790757289859,"McL Serp"
"338",2014,46,15.9026877985616,600.001048373631,"McL Serp"
"339",2014,47,15.9460267009202,566.649802585673,"McL Serp"
"340",2014,48,15.8936224277163,586.58725316257,"McL Serp"
"341",2014,49,16.0560369107961,593.876210471577,"McL Serp"
"342",2014,55,15.0888969507983,716.134038918707,"McL Serp"
"343",2015,1,16.1857414203357,563.221493566104,"McL Serp"
"344",2015,2,15.622798091464,640.278592011387,"McL Serp"
"345",2015,3,15.8527065260355,578.92480035556,"McL Serp"
"346",2015,4,15.8563739969686,654.411530982368,"McL Serp"
"347",2015,5,15.5370434267032,631.383830980027,"McL Serp"
"348",2015,6,15.3559525640816,618.049056282236,"McL Serp"
"349",2015,7,15.6106915029309,646.772232876296,"McL Serp"
"350",2015,8,15.3934701397566,664.92359411291,"McL Serp"
"351",2015,9,14.6679046972635,700.955638236672,"McL Serp"
"352",2015,10,15.7861915618616,598.985132008951,"McL Serp"
"353",2015,11,15.5351198370252,624.560593955599,"McL Serp"
"354",2015,12,15.500164919537,655.973783112127,"McL Serp"
"355",2015,13,15.15740524179,694.015762468932,"McL Serp"
"356",2015,14,14.9216856654082,654.19230495073,"McL Serp"
"357",2015,15,16.1597210414172,552.558247256716,"McL Serp"
"358",2015,16,15.9762772087917,584.999129844774,"McL Serp"
"359",2015,18,16.1124425505793,548.045242626932,"McL Serp"
"360",2015,19,15.4950673671159,632.522880989925,"McL Serp"
"361",2015,20,15.6066413954357,676.912728146374,"McL Serp"
"362",2015,21,16.476555628936,513.603349619615,"McL Serp"
"363",2015,22,15.4961606623432,656.571191129893,"McL Serp"
"364",2015,23,15.9375145853619,593.557795880591,"McL Serp"
"365",2015,24,15.8825726949165,611.148198446628,"McL Serp"
"366",2015,26,16.4288588735568,544.784772691886,"McL Serp"
"367",2015,27,15.3591305363752,687.354368567701,"McL Serp"
"368",2015,28,15.7820887149438,609.228859425428,"McL Serp"
"369",2015,29,15.4901111989891,667.427808925263,"McL Serp"
"370",2015,30,15.240348763471,704.707029377755,"McL Serp"
"371",2015,31,15.5788403545397,617.242394509613,"McL Serp"
"372",2015,32,16.21733490281,528.106356317238,"McL Serp"
"373",2015,33,15.5913971663344,622.904760097203,"McL Serp"
"374",2015,44,15.8534355510887,612.777269906682,"McL Serp"
"375",2015,45,16.3495290695227,512.05133746714,"McL Serp"
"376",2015,46,15.844370151519,608.682347562172,"McL Serp"
"377",2015,47,15.9334460838527,579.039678253892,"McL Serp"
"378",2015,48,16.0532924192001,569.725741901013,"McL Serp"
"379",2015,49,15.9895169085194,590.074566269927,"McL Serp"
"380",2015,55,15.1435176066453,737.700271916771,"McL Serp"
"381",2016,1,16.4453568455586,515.89719129096,"McL Serp"
"382",2016,2,15.8533858493717,600.71944596981,"McL Serp"
"383",2016,3,16.2596567877622,544.172331755891,"McL Serp"
"384",2016,4,16.1542385034682,570.129092039774,"McL Serp"
"385",2016,5,15.7457648475926,587.736433084276,"McL Serp"
"386",2016,6,15.4962697442906,610.621686318606,"McL Serp"
"387",2016,7,15.6146044745601,624.532645750016,"McL Serp"
"388",2016,8,15.3463104643338,651.213844989283,"McL Serp"
"389",2016,9,15.1244345888283,679.062432971678,"McL Serp"
"390",2016,10,15.8723747938657,608.583802071166,"McL Serp"
"391",2016,11,15.5563127008661,626.962573858747,"McL Serp"
"392",2016,12,15.6551127556028,668.068596261837,"McL Serp"
"393",2016,13,15.1030334887265,708.826871178995,"McL Serp"
"394",2016,14,14.3165055413659,671.781159296283,"McL Serp"
"395",2016,15,15.9631146220354,591.672872786062,"McL Serp"
"396",2016,16,15.9203253582253,563.180180796711,"McL Serp"
"397",2016,18,16.1804066615122,553.356565918951,"McL Serp"
"398",2016,19,15.8462778324422,599.975321227931,"McL Serp"
"399",2016,20,16.0097875724465,617.619339146826,"McL Serp"
"400",2016,21,16.4853800411409,512.624699136632,"McL Serp"
"401",2016,22,15.2931954842144,663.225672092819,"McL Serp"
"402",2016,23,15.8863369435281,578.013047416948,"McL Serp"
"403",2016,24,15.8123864836012,616.708081733464,"McL Serp"
"404",2016,26,16.2853174163168,558.750914835556,"McL Serp"
"405",2016,27,15.6635883152479,630.605246663663,"McL Serp"
"406",2016,28,16.0697099206569,604.357872601538,"McL Serp"
"407",2016,29,15.8868147699969,601.704380872619,"McL Serp"
"408",2016,30,15.5785644829416,627.089425991127,"McL Serp"
"409",2016,31,16.0134888475786,580.897995106811,"McL Serp"
"410",2016,32,16.3020365078783,530.069581476832,"McL Serp"
"411",2016,33,15.5800912168749,607.995456321252,"McL Serp"
"412",2016,44,16.3761539772687,527.869685664925,"McL Serp"
"413",2016,45,16.4058844558605,505.690089650661,"McL Serp"
"414",2016,46,15.9388124834186,582.647990752051,"McL Serp"
"415",2016,47,15.8718906595816,549.430444085359,"McL Serp"
"416",2016,48,15.8445456744202,579.996562489606,"McL Serp"
"417",2016,49,15.799227009898,611.001689679411,"McL Serp"
"418",2016,55,15.1976226802248,682.568810679509,"McL Serp"
"419",2017,1,16.3884039422459,521.407629214808,"McL Serp"
"420",2017,2,15.8215734529038,604.686677745314,"McL Serp"
"421",2017,3,16.11723337675,566.4709603999,"McL Serp"
"422",2017,4,16.1196606671261,567.894926261433,"McL Serp"
"423",2017,5,15.8477581313858,588.188944409581,"McL Serp"
"424",2017,6,15.6373016201885,608.136695971824,"McL Serp"
"425",2017,7,15.5113481724717,630.140198154179,"McL Serp"
"426",2017,8,15.3822523877718,674.549578716929,"McL Serp"
"427",2017,9,14.7867989530187,674.051161121867,"McL Serp"
"428",2017,10,15.6531002110434,617.380452603896,"McL Serp"
"429",2017,11,15.7633632770606,609.816785340162,"McL Serp"
"430",2017,12,15.8808592871394,610.918781529107,"McL Serp"
"431",2017,13,14.8255444177737,724.713014871016,"McL Serp"
"432",2017,14,14.6324334701681,655.238867802172,"McL Serp"
"433",2017,15,16.244443931312,546.346584281938,"McL Serp"
"434",2017,16,15.8122570633985,581.610859502023,"McL Serp"
"435",2017,18,16.2366511059317,524.133966170619,"McL Serp"
"436",2017,19,15.855412195191,591.667082266128,"McL Serp"
"437",2017,20,16.1322551383169,598.253539512021,"McL Serp"
"438",2017,21,16.4382848142422,523.630692941231,"McL Serp"
"439",2017,22,15.2905511545544,665.517301365635,"McL Serp"
"440",2017,23,15.6793746940925,568.443831288899,"McL Serp"
"441",2017,24,15.734448791199,616.924773825949,"McL Serp"
"442",2017,26,16.1324851021816,583.273001795898,"McL Serp"
"443",2017,27,15.661040541903,624.510751842723,"McL Serp"
"444",2017,28,16.0440069614653,588.919608564031,"McL Serp"
"445",2017,29,15.2846027322531,642.975128147293,"McL Serp"
"446",2017,30,15.3231168879239,612.23085595428,"McL Serp"
"447",2017,31,16.3200493773023,535.538735296378,"McL Serp"
"448",2017,32,16.2174536920365,555.11873087363,"McL Serp"
"449",2017,33,15.4856297339304,624.788304708111,"McL Serp"
"450",2017,44,16.1906631716577,558.551108831804,"McL Serp"
"451",2017,45,16.3472904526688,540.728719024887,"McL Serp"
