"","X","Long","Lat","site","ppt","tmax","tmean","tmin","type","year","month"
"381",381,-123.630758,39.738936,"Angelo",79.9810028076172,24.8589992523193,17.1529998779297,9.44900035858154,"2013-09-01",NA,NA
"382",382,-123.630758,39.738936,"Angelo",1.99199998378754,22.076000213623,13.6240005493164,5.17399978637695,"2013-10-01",NA,NA
"383",383,-123.630758,39.738936,"Angelo",52.9860000610352,18.125,10.8380002975464,3.55299997329712,"2013-11-01",NA,NA
"384",384,-123.630758,39.738936,"Angelo",16.9080009460449,13.9919996261597,6.55900049209595,-0.873000025749207,"2013-12-01",NA,NA
"385",385,-123.630758,39.738936,"Angelo",39.1829986572266,17.5939998626709,10.1420001983643,2.69199991226196,"2014-01-01",NA,NA
"386",386,-123.630758,39.738936,"Angelo",379.238006591797,13.1049995422363,8.09400081634521,3.08500003814697,"2014-02-01",NA,NA
"387",387,-123.630758,39.738936,"Angelo",382.722991943359,16.9610004425049,10.702000617981,4.44399976730347,"2014-03-01",NA,NA
"388",388,-123.630758,39.738936,"Angelo",70.338996887207,19.4150009155273,11.9170007705688,4.42000007629395,"2014-04-01",NA,NA
"389",389,-123.630758,39.738936,"Angelo",6.4980001449585,23.1879997253418,15.1730003356934,7.15999984741211,"2014-05-01",NA,NA
"390",390,-123.630758,39.738936,"Angelo",0.958000004291534,27.2169990539551,18.4440002441406,9.67399978637695,"2014-06-01",NA,NA
"391",391,-123.630758,39.738936,"Angelo",0,30.9440002441406,21.8840007781982,12.8240003585815,"2014-07-01",NA,NA
"392",392,-123.630758,39.738936,"Angelo",0,29.6350002288818,21.0500011444092,12.4650001525879,"2014-08-01",NA,NA
"393",393,-123.630758,39.738936,"Angelo",69.0009994506836,27.6620006561279,19.2310009002686,10.8009996414185,"2014-09-01",NA,NA
"394",394,-123.630758,39.738936,"Angelo",190.016006469727,22.757999420166,15.7520008087158,8.74899959564209,"2014-10-01",NA,NA
"395",395,-123.630758,39.738936,"Angelo",212.123992919922,16.3080005645752,10.6960000991821,5.08599996566772,"2014-11-01",NA,NA
"396",396,-123.630758,39.738936,"Angelo",467.25,11.5089998245239,8.48500061035156,5.46199989318848,"2014-12-01",NA,NA
"397",397,-123.630758,39.738936,"Angelo",59.2509994506836,16.1539993286133,9.63400077819824,3.11500000953674,"2015-01-01",NA,NA
"398",398,-123.630758,39.738936,"Angelo",308.881011962891,17.7250003814697,11.1620006561279,4.60099983215332,"2015-02-01",NA,NA
"399",399,-123.630758,39.738936,"Angelo",63.8289985656738,20.3689994812012,12.6890001296997,5.01000022888184,"2015-03-01",NA,NA
"400",400,-123.630758,39.738936,"Angelo",78.4690017700195,19.1520004272461,11.3350009918213,3.51999998092651,"2015-04-01",NA,NA
"401",401,-123.630758,39.738936,"Angelo",15.8879995346069,22.0909996032715,14.3900003433228,6.69000005722046,"2015-05-01",NA,NA
"402",402,-123.630758,39.738936,"Angelo",1.18099999427795,28.753999710083,19.9210014343262,11.0880002975464,"2015-06-01",NA,NA
"403",403,-123.630758,39.738936,"Angelo",5.24499988555908,29.1490001678467,20.931001663208,12.71399974823,"2015-07-01",NA,NA
"404",404,-123.630758,39.738936,"Angelo",6.4520001411438,28.8390007019043,20.4000015258789,11.9610004425049,"2015-08-01",NA,NA
"405",405,-123.630758,39.738936,"Angelo",35.6829986572266,27.2029991149902,18.3370018005371,9.47299957275391,"2015-09-01",NA,NA
"406",406,-123.630758,39.738936,"Angelo",20.1660003662109,24.3199996948242,16.6730003356934,9.02700042724609,"2015-10-01",NA,NA
"407",407,-123.630758,39.738936,"Angelo",101.666999816895,14.3839998245239,8.23500061035156,2.08899998664856,"2015-11-01",NA,NA
"408",408,-123.630758,39.738936,"Angelo",644.976989746094,8.85499954223633,5.53900003433228,2.22499990463257,"2015-12-01",NA,NA
"409",409,-123.630758,39.738936,"Angelo",645.721984863281,10.3000001907349,7.14100027084351,3.98300004005432,"2016-01-01",NA,NA
"410",410,-123.630758,39.738936,"Angelo",128.960998535156,16.3740005493164,9.91500091552734,3.45700001716614,"2016-02-01",NA,NA
"411",411,-123.630758,39.738936,"Angelo",581.556030273438,14.3809995651245,9.23100090026855,4.08300018310547,"2016-03-01",NA,NA
"412",412,-123.630758,39.738936,"Angelo",86.5400009155273,19.5599994659424,12.7200002670288,5.88100004196167,"2016-04-01",NA,NA
"413",413,-123.630758,39.738936,"Angelo",31.4729995727539,21.5860004425049,14.8500003814697,8.11499977111816,"2016-05-01",NA,NA
"414",414,-123.630758,39.738936,"Angelo",15.6829996109009,26.5060005187988,18.1820011138916,9.85900020599365,"2016-06-01",NA,NA
"415",415,-123.630758,39.738936,"Angelo",0,29.5739994049072,20.3470001220703,11.121000289917,"2016-07-01",NA,NA
"416",416,-123.630758,39.738936,"Angelo",0,30.5,21.2360000610352,11.9739999771118,"2016-08-01",NA,NA
"417",417,-123.630758,39.738936,"Angelo",0,27.7560005187988,18.6280002593994,9.50100040435791,"2016-09-01",NA,NA
"418",418,-123.630758,39.738936,"Angelo",460.022003173828,17.3719997406006,12.3370008468628,7.30299997329712,"2016-10-01",NA,NA
"419",419,-123.630758,39.738936,"Angelo",298.544006347656,15.0410003662109,10.0050001144409,4.96999979019165,"2016-11-01",NA,NA
"420",420,-123.630758,39.738936,"Angelo",372.881011962891,10.4099998474121,5.35200023651123,0.296999990940094,"2016-12-01",NA,NA
"421",421,-123.630758,39.738936,"Angelo",697.322021484375,9.88000011444092,5.25200033187866,0.625999987125397,"2017-01-01",NA,NA
"422",422,-123.630758,39.738936,"Angelo",800.236022949219,11.210000038147,7.4200005531311,3.63199996948242,"2017-02-01",NA,NA
"423",423,-123.630758,39.738936,"Angelo",256.502990722656,15.2040004730225,9.60700035095215,4.01100015640259,"2017-03-01",NA,NA
"424",424,-123.630758,39.738936,"Angelo",247.725997924805,15.4180002212524,9.51000022888184,3.6029999256134,"2017-04-01",NA,NA
"425",425,-123.630758,39.738936,"Angelo",10.1129999160767,22.9270000457764,14.9850006103516,7.04300022125244,"2017-05-01",NA,NA
"426",426,-123.630758,39.738936,"Angelo",23.3320007324219,25.9829998016357,18.0810012817383,10.1800003051758,"2017-06-01",NA,NA
"427",427,-123.630758,39.738936,"Angelo",0,30.8379993438721,21.4010009765625,11.9650001525879,"2017-07-01",NA,NA
"428",428,-123.630758,39.738936,"Angelo",0.819000005722046,31.6340007781982,22.7110004425049,13.7880001068115,"2017-08-01",NA,NA
"429",429,-123.630758,39.738936,"Angelo",11.956000328064,27.3589992523193,19.1530017852783,10.9499998092651,"2017-09-01",NA,NA
"430",430,-123.630758,39.738936,"Angelo",45.3819999694824,23.1650009155273,15.0260009765625,6.88800001144409,"2017-10-01",NA,NA
"431",431,-123.630758,39.738936,"Angelo",405.755004882812,13.2919998168945,9.00699996948242,4.72399997711182,"2017-11-01",NA,NA
"432",432,-123.630758,39.738936,"Angelo",20.798999786377,14.1529998779297,7.56900024414062,0.987999975681305,"2017-12-01",NA,NA
"433",433,-123.630758,39.738936,"Angelo",293.885009765625,11.7419996261597,7.55900049209595,3.37800002098083,"2018-01-01",NA,NA
"434",434,-123.630758,39.738936,"Angelo",31.4120006561279,14.7279996871948,7.7620005607605,0.797999978065491,"2018-02-01",NA,NA
"435",435,-123.630758,39.738936,"Angelo",388.209991455078,13.3870000839233,7.60700035095215,1.82799994945526,"2018-03-01",NA,NA
"436",436,-123.630758,39.738936,"Angelo",237.45100402832,17.5270004272461,10.8580007553101,4.18900012969971,"2018-04-01",NA,NA
"437",437,-123.630758,39.738936,"Angelo",14.25,21.9349994659424,14.53600025177,7.13700008392334,"2018-05-01",NA,NA
"438",438,-123.630758,39.738936,"Angelo",2.07500004768372,25.871000289917,17.1400012969971,8.40900039672852,"2018-06-01",NA,NA
"439",439,-123.630758,39.738936,"Angelo",0,31.628999710083,22.2330017089844,12.83899974823,"2018-07-01",NA,NA
"440",440,-123.630758,39.738936,"Angelo",0,29.201000213623,20.1780014038086,11.1569995880127,"2018-08-01",NA,NA
"441",441,-123.630758,39.738936,"Angelo",5.26900005340576,26.8169994354248,17.8620014190674,8.90999984741211,"2018-09-01",NA,NA
"442",442,-123.630758,39.738936,"Angelo",29.3419990539551,22.2679996490479,14.7310009002686,7.19500017166138,"2018-10-01",NA,NA
"443",443,-123.630758,39.738936,"Angelo",281.234985351562,18.5289993286133,11.2740001678467,4.02099990844727,"2018-11-01",NA,NA
"444",444,-123.630758,39.738936,"Angelo",226.358001708984,11.164999961853,6.65900039672852,2.15300011634827,"2018-12-01",NA,NA
"445",445,-123.630758,39.738936,"Angelo",411.998992919922,12.9270000457764,8.0910005569458,3.25500011444092,"2019-01-01",NA,NA
"446",446,-123.630758,39.738936,"Angelo",629.533020019531,8.28800010681152,4.47399997711182,0.66100001335144,"2019-02-01",NA,NA
"447",447,-123.630758,39.738936,"Angelo",273.743988037109,12.8520002365112,7.6830005645752,2.51500010490417,"2019-03-01",NA,NA
"448",448,-123.630758,39.738936,"Angelo",158.921997070312,18.9290008544922,12.6110010147095,6.29300022125244,"2019-04-01",NA,NA
"449",449,-123.630758,39.738936,"Angelo",201.179000854492,20.1650009155273,13.2750005722046,6.38600015640259,"2019-05-01",NA,NA
"450",450,-123.630758,39.738936,"Angelo",0,27.0209999084473,18.5810012817383,10.1420001983643,"2019-06-01",NA,NA
"451",451,-123.630758,39.738936,"Angelo",0,28.1350002288818,19.6860008239746,11.2370004653931,"2019-07-01",NA,NA
"452",452,-123.630758,39.738936,"Angelo",7.19600009918213,29.4680004119873,20.9300003051758,12.3920001983643,"2019-08-01",NA,NA
"453",453,-123.630758,39.738936,"Angelo",27.2919998168945,25.2770004272461,17.5890007019043,9.90100002288818,"2019-09-01",NA,NA
"454",454,-123.630758,39.738936,"Angelo",17.7000007629395,21.7679996490479,13.3200006484985,4.87400007247925,"2019-10-01",NA,NA
"455",455,-123.630758,39.738936,"Angelo",64.8840026855469,20.2679996490479,12.16100025177,4.05600023269653,"2019-11-01",NA,NA
"456",456,-123.630758,39.738936,"Angelo",342.730010986328,10.5699996948242,7.1230001449585,3.67700028419495,"2019-12-01",NA,NA
"457",457,-122.419575,38.869529,"McL Ann",201.427993774414,8.99899959564209,4.76700019836426,0.53600001335144,"1982-01-01",NA,NA
"458",458,-122.419575,38.869529,"McL Ann",153.908996582031,12.9700002670288,8.07500076293945,3.18199992179871,"1982-02-01",NA,NA
"459",459,-122.419575,38.869529,"McL Ann",243.626998901367,11.5970001220703,6.66500043869019,1.73399996757507,"1982-03-01",NA,NA
"460",460,-122.419575,38.869529,"McL Ann",174.792007446289,15.923999786377,9.86300086975098,3.80399990081787,"1982-04-01",NA,NA
"461",461,-122.419575,38.869529,"McL Ann",0,24.5429992675781,16.3560009002686,8.17199993133545,"1982-05-01",NA,NA
"462",462,-122.419575,38.869529,"McL Ann",3.5550000667572,26.5149993896484,17.984001159668,9.45499992370605,"1982-06-01",NA,NA
"463",463,-122.419575,38.869529,"McL Ann",3.1489999294281,31.798999786377,22.1480007171631,12.4989995956421,"1982-07-01",NA,NA
"464",464,-122.419575,38.869529,"McL Ann",0,32.3689994812012,23.2600002288818,14.1520004272461,"1982-08-01",NA,NA
"465",465,-122.419575,38.869529,"McL Ann",38.5190010070801,27.632999420166,20.0130004882812,12.3959999084473,"1982-09-01",NA,NA
"466",466,-122.419575,38.869529,"McL Ann",105.848999023438,21.5109996795654,14.9400005340576,8.37199974060059,"1982-10-01",NA,NA
"467",467,-122.419575,38.869529,"McL Ann",239.518997192383,12.6099996566772,7.71500015258789,2.82100009918213,"1982-11-01",NA,NA
"468",468,-122.419575,38.869529,"McL Ann",151.953002929688,10.3610000610352,5.97900009155273,1.59800004959106,"1982-12-01",NA,NA
"469",469,-122.419575,38.869529,"McL Ann",303.355987548828,11.9680004119873,7.6230001449585,3.27999997138977,"1983-01-01",NA,NA
"470",470,-122.419575,38.869529,"McL Ann",352.147003173828,12.0539999008179,7.66300058364868,3.2739999294281,"1983-02-01",NA,NA
"471",471,-122.419575,38.869529,"McL Ann",422.709991455078,11.8129997253418,7.61700057983398,3.42300009727478,"1983-03-01",NA,NA
"472",472,-122.419575,38.869529,"McL Ann",123.419998168945,14.4280004501343,8.8120002746582,3.19600009918213,"1983-04-01",NA,NA
"473",473,-122.419575,38.869529,"McL Ann",17.4270000457764,23.0979995727539,15.3820009231567,7.66800022125244,"1983-05-01",NA,NA
"474",474,-122.419575,38.869529,"McL Ann",5.73299980163574,27.617000579834,18.9930000305176,10.3690004348755,"1983-06-01",NA,NA
"475",475,-122.419575,38.869529,"McL Ann",0,29.3339996337891,21.1470012664795,12.9610004425049,"1983-07-01",NA,NA
"476",476,-122.419575,38.869529,"McL Ann",7.58400011062622,31.2350006103516,22.931001663208,14.628999710083,"1983-08-01",NA,NA
"477",477,-122.419575,38.869529,"McL Ann",11.1389999389648,29.1270008087158,21.3210010528564,13.5150003433228,"1983-09-01",NA,NA
"478",478,-122.419575,38.869529,"McL Ann",36.1699981689453,23.5230007171631,17.0230007171631,10.5240001678467,"1983-10-01",NA,NA
"479",479,-122.419575,38.869529,"McL Ann",342.915008544922,12.3940000534058,7.89900016784668,3.40400004386902,"1983-11-01",NA,NA
"480",480,-122.419575,38.869529,"McL Ann",376.527008056641,10.253999710083,6.35000038146973,2.44799995422363,"1983-12-01",NA,NA
"481",481,-122.419575,38.869529,"McL Ann",16.6809997558594,15.3629999160767,8.87800025939941,2.39400005340576,"1984-01-01",NA,NA
"482",482,-122.419575,38.869529,"McL Ann",74.5039978027344,12.3240003585815,7.05100011825562,1.77999997138977,"1984-02-01",NA,NA
"483",483,-122.419575,38.869529,"McL Ann",73.1910018920898,17.0389995574951,10.7140007019043,4.39099979400635,"1984-03-01",NA,NA
"484",484,-122.419575,38.869529,"McL Ann",31.7110004425049,17.8379993438721,10.5420007705688,3.24799990653992,"1984-04-01",NA,NA
"485",485,-122.419575,38.869529,"McL Ann",5.95300006866455,24.8010005950928,16.7220001220703,8.64400005340576,"1984-05-01",NA,NA
"486",486,-122.419575,38.869529,"McL Ann",6.59200000762939,28.3939990997314,19.7760009765625,11.1599998474121,"1984-06-01",NA,NA
"487",487,-122.419575,38.869529,"McL Ann",0,34.7820014953613,24.4910011291504,14.201000213623,"1984-07-01",NA,NA
"488",488,-122.419575,38.869529,"McL Ann",7.45100021362305,32.226001739502,22.3910007476807,12.5579996109009,"1984-08-01",NA,NA
"489",489,-122.419575,38.869529,"McL Ann",2.1949999332428,31.2049999237061,22.2700004577637,13.3369998931885,"1984-09-01",NA,NA
"490",490,-122.419575,38.869529,"McL Ann",57.1269989013672,19.7450008392334,13.2670001983643,6.78999996185303,"1984-10-01",NA,NA
"491",491,-122.419575,38.869529,"McL Ann",322.765014648438,12.8269996643066,7.92400026321411,3.0239999294281,"1984-11-01",NA,NA
"492",492,-122.419575,38.869529,"McL Ann",69.5790023803711,8.83300018310547,4.60700035095215,0.381999999284744,"1984-12-01",NA,NA
"493",493,-122.419575,38.869529,"McL Ann",26.375,10.9759998321533,5.8270001411438,0.680999994277954,"1985-01-01",NA,NA
"494",494,-122.419575,38.869529,"McL Ann",102.696998596191,14.960000038147,8.53400039672852,2.10800004005432,"1985-02-01",NA,NA
"495",495,-122.419575,38.869529,"McL Ann",144.011001586914,12.5410003662109,6.38200044631958,0.223000004887581,"1985-03-01",NA,NA
"496",496,-122.419575,38.869529,"McL Ann",4.22499990463257,22.6100006103516,14.2290010452271,5.84800004959106,"1985-04-01",NA,NA
"497",497,-122.419575,38.869529,"McL Ann",0,23.0990009307861,14.32200050354,5.5460000038147,"1985-05-01",NA,NA
"498",498,-122.419575,38.869529,"McL Ann",0.418000012636185,31.9069995880127,21.9540004730225,12.0030002593994,"1985-06-01",NA,NA
"499",499,-122.419575,38.869529,"McL Ann",0,34.8950004577637,24.9680004119873,15.0410003662109,"1985-07-01",NA,NA
"500",500,-122.419575,38.869529,"McL Ann",0.882000029087067,32.056999206543,21.4820003509521,10.9099998474121,"1985-08-01",NA,NA
"501",501,-122.419575,38.869529,"McL Ann",47.0229988098145,25.1749992370605,17.3430004119873,9.51299953460693,"1985-09-01",NA,NA
"502",502,-122.419575,38.869529,"McL Ann",33.306999206543,22.8640003204346,15.6680011749268,8.47299957275391,"1985-10-01",NA,NA
"503",503,-122.419575,38.869529,"McL Ann",143.768005371094,13.1920003890991,7.40100049972534,1.61099994182587,"1985-11-01",NA,NA
"504",504,-122.419575,38.869529,"McL Ann",104.472999572754,9.69699954986572,6.41800022125244,3.14000010490417,"1985-12-01",NA,NA
"505",505,-122.419575,38.869529,"McL Ann",200.955001831055,13.0939998626709,8.47600078582764,3.85800004005432,"1986-01-01",NA,NA
"506",506,-122.419575,38.869529,"McL Ann",612.218017578125,12.576000213623,8.05400085449219,3.53399991989136,"1986-02-01",NA,NA
"507",507,-122.419575,38.869529,"McL Ann",226.542999267578,17.0939998626709,11.3490009307861,5.60500001907349,"1986-03-01",NA,NA
"508",508,-122.419575,38.869529,"McL Ann",22.0419998168945,18.5139999389648,12.0690002441406,5.625,"1986-04-01",NA,NA
"509",509,-122.419575,38.869529,"McL Ann",26.4629993438721,22.8169994354248,15.109001159668,7.40299987792969,"1986-05-01",NA,NA
"510",510,-122.419575,38.869529,"McL Ann",0,28.7859992980957,20.0400009155273,11.2950000762939,"1986-06-01",NA,NA
"511",511,-122.419575,38.869529,"McL Ann",9.57199954986572,30.1959991455078,22.0740013122559,13.9549999237061,"1986-07-01",NA,NA
"512",512,-122.419575,38.869529,"McL Ann",0,32.8190002441406,23.7950019836426,14.7729997634888,"1986-08-01",NA,NA
"513",513,-122.419575,38.869529,"McL Ann",37.8759994506836,23.1270008087158,16.6979999542236,10.2709999084473,"1986-09-01",NA,NA
"514",514,-122.419575,38.869529,"McL Ann",11.8400001525879,22.7490005493164,16.4210014343262,10.0930004119873,"1986-10-01",NA,NA
"515",515,-122.419575,38.869529,"McL Ann",2.16300010681152,17.8719997406006,12.1690006256104,6.46799993515015,"1986-11-01",NA,NA
"516",516,-122.419575,38.869529,"McL Ann",55.9300003051758,12.6479997634888,8.0310001373291,3.41499996185303,"1986-12-01",NA,NA
"517",517,-122.419575,38.869529,"McL Ann",110.872001647949,10.0270004272461,5.71100044250488,1.39699995517731,"1987-01-01",NA,NA
"518",518,-122.419575,38.869529,"McL Ann",144.175003051758,13.1949996948242,8.15900039672852,3.125,"1987-02-01",NA,NA
"519",519,-122.419575,38.869529,"McL Ann",179.589004516602,15.1239995956421,8.33600044250488,1.55099999904633,"1987-03-01",NA,NA
"520",520,-122.419575,38.869529,"McL Ann",2.75500011444092,22.75,14.6320009231567,6.5149998664856,"1987-04-01",NA,NA
"521",521,-122.419575,38.869529,"McL Ann",9.73700046539307,24.3010005950928,17.3600006103516,10.4209995269775,"1987-05-01",NA,NA
"522",522,-122.419575,38.869529,"McL Ann",1.03100001811981,29.6720008850098,21.0340003967285,12.3979997634888,"1987-06-01",NA,NA
"523",523,-122.419575,38.869529,"McL Ann",0,29.0319995880127,20.1570014953613,11.2849998474121,"1987-07-01",NA,NA
"524",524,-122.419575,38.869529,"McL Ann",0,32.7830009460449,22.7200012207031,12.6579999923706,"1987-08-01",NA,NA
"525",525,-122.419575,38.869529,"McL Ann",0,30.1830005645752,20.6140003204346,11.0450000762939,"1987-09-01",NA,NA
"526",526,-122.419575,38.869529,"McL Ann",41.7270011901855,26.113000869751,18.8290004730225,11.5459995269775,"1987-10-01",NA,NA
"527",527,-122.419575,38.869529,"McL Ann",97.9919967651367,14.3610000610352,9.50900077819824,4.65899991989136,"1987-11-01",NA,NA
"528",528,-122.419575,38.869529,"McL Ann",273.013000488281,9.29599952697754,6.63600015640259,3.9779999256134,"1987-12-01",NA,NA
"529",529,-122.419575,38.869529,"McL Ann",206.095001220703,10.5329999923706,7.16900014877319,3.80599999427795,"1988-01-01",NA,NA
"530",530,-122.419575,38.869529,"McL Ann",16.3090000152588,17.0979995727539,11.0480003356934,5.00099992752075,"1988-02-01",NA,NA
"531",531,-122.419575,38.869529,"McL Ann",3.98099994659424,17.8099994659424,11.5510005950928,5.29400014877319,"1988-03-01",NA,NA
"532",532,-122.419575,38.869529,"McL Ann",55.6479988098145,18.5100002288818,12.2210006713867,5.93200016021729,"1988-04-01",NA,NA
"533",533,-122.419575,38.869529,"McL Ann",25.5340003967285,20.4069995880127,13.5710010528564,6.73699998855591,"1988-05-01",NA,NA
"534",534,-122.419575,38.869529,"McL Ann",14.625,26.1089992523193,18.7450008392334,11.3839998245239,"1988-06-01",NA,NA
"535",535,-122.419575,38.869529,"McL Ann",0,34.8219985961914,26.7760009765625,18.7320003509521,"1988-07-01",NA,NA
"536",536,-122.419575,38.869529,"McL Ann",0,32.9300003051758,23.6220016479492,14.3149995803833,"1988-08-01",NA,NA
"537",537,-122.419575,38.869529,"McL Ann",0,30.1870002746582,21.8660011291504,13.5459995269775,"1988-09-01",NA,NA
"538",538,-122.419575,38.869529,"McL Ann",4.88600015640259,26.3689994812012,18.3030014038086,10.2399997711182,"1988-10-01",NA,NA
"539",539,-122.419575,38.869529,"McL Ann",153.050994873047,14.0229997634888,9.42500019073486,4.82999992370605,"1988-11-01",NA,NA
"540",540,-122.419575,38.869529,"McL Ann",97.120002746582,12.4479999542236,8.12800025939941,3.80900001525879,"1988-12-01",NA,NA
"541",541,-122.419575,38.869529,"McL Ann",30.5359992980957,11.8690004348755,6.34400033950806,0.820999979972839,"1989-01-01",NA,NA
"542",542,-122.419575,38.869529,"McL Ann",29.5919990539551,10.3219995498657,4.86300039291382,-0.595000028610229,"1989-02-01",NA,NA
"543",543,-122.419575,38.869529,"McL Ann",278.730010986328,13.1490001678467,8.52500057220459,3.90100002288818,"1989-03-01",NA,NA
"544",544,-122.419575,38.869529,"McL Ann",25.2730007171631,20.8159999847412,14.2700004577637,7.72499990463257,"1989-04-01",NA,NA
"545",545,-122.419575,38.869529,"McL Ann",12.2370004653931,22.0009994506836,15.1420011520386,8.28499984741211,"1989-05-01",NA,NA
"546",546,-122.419575,38.869529,"McL Ann",6.32800006866455,26.9440002441406,19.7020015716553,12.4619998931885,"1989-06-01",NA,NA
"547",547,-122.419575,38.869529,"McL Ann",4.87200021743774,31.6569995880127,22.7390003204346,13.8210000991821,"1989-07-01",NA,NA
"548",548,-122.419575,38.869529,"McL Ann",3.81900000572205,30.003999710083,21.2200012207031,12.4370002746582,"1989-08-01",NA,NA
"549",549,-122.419575,38.869529,"McL Ann",64.6380004882812,26.6909999847412,19.068000793457,11.4460000991821,"1989-09-01",NA,NA
"550",550,-122.419575,38.869529,"McL Ann",110.611000061035,20.7789993286133,14.4530010223389,8.12800025939941,"1989-10-01",NA,NA
"551",551,-122.419575,38.869529,"McL Ann",42.3569984436035,18.3090000152588,12.6350002288818,6.96199989318848,"1989-11-01",NA,NA
"552",552,-122.419575,38.869529,"McL Ann",0,16.1420001983643,10.2980003356934,4.45499992370605,"1989-12-01",NA,NA
"553",553,-122.419575,38.869529,"McL Ann",153.121994018555,11.7320003509521,7.01800012588501,2.30599999427795,"1990-01-01",NA,NA
"554",554,-122.419575,38.869529,"McL Ann",93.0039978027344,11.9840002059937,5.91600036621094,-0.152999997138977,"1990-02-01",NA,NA
"555",555,-122.419575,38.869529,"McL Ann",36.359001159668,16.548999786377,10.528000831604,4.50799989700317,"1990-03-01",NA,NA
"556",556,-122.419575,38.869529,"McL Ann",5.26700019836426,20.7970008850098,13.9150009155273,7.03499984741211,"1990-04-01",NA,NA
"557",557,-122.419575,38.869529,"McL Ann",96.3610000610352,20.6319999694824,14.3760004043579,8.12199974060059,"1990-05-01",NA,NA
"558",558,-122.419575,38.869529,"McL Ann",0.537000000476837,26.4489994049072,18.6140003204346,10.7810001373291,"1990-06-01",NA,NA
"559",559,-122.419575,38.869529,"McL Ann",0,32.1720008850098,23.7310009002686,15.2919998168945,"1990-07-01",NA,NA
"560",560,-122.419575,38.869529,"McL Ann",0,30.798999786377,23.2890014648438,15.7799997329712,"1990-08-01",NA,NA
"561",561,-122.419575,38.869529,"McL Ann",18.2299995422363,28.7719993591309,21.0050010681152,13.2390003204346,"1990-09-01",NA,NA
"562",562,-122.419575,38.869529,"McL Ann",25.2889995574951,25.625,17.8790016174316,10.1339998245239,"1990-10-01",NA,NA
"563",563,-122.419575,38.869529,"McL Ann",17.7700004577637,17.1700000762939,11.16100025177,5.15299987792969,"1990-11-01",NA,NA
"564",564,-122.419575,38.869529,"McL Ann",28.7919998168945,10.5640001296997,5.43100023269653,0.29899999499321,"1990-12-01",NA,NA
"565",565,-122.419575,38.869529,"McL Ann",17.1149997711182,13.7130002975464,7.99900054931641,2.28600001335144,"1991-01-01",NA,NA
"566",566,-122.419575,38.869529,"McL Ann",109.289001464844,17.5030002593994,11.2050008773804,4.90700006484985,"1991-02-01",NA,NA
"567",567,-122.419575,38.869529,"McL Ann",449.256988525391,9.6269998550415,5.70400047302246,1.78299999237061,"1991-03-01",NA,NA
"568",568,-122.419575,38.869529,"McL Ann",7.37200021743774,16.80299949646,10.5160007476807,4.23199987411499,"1991-04-01",NA,NA
"569",569,-122.419575,38.869529,"McL Ann",7.25299978256226,20.1079998016357,13.407000541687,6.70800018310547,"1991-05-01",NA,NA
"570",570,-122.419575,38.869529,"McL Ann",13.1029996871948,26.1119995117188,18.4980010986328,10.8859996795654,"1991-06-01",NA,NA
"571",571,-122.419575,38.869529,"McL Ann",0,32.75,24.2390003204346,15.7299995422363,"1991-07-01",NA,NA
"572",572,-122.419575,38.869529,"McL Ann",0.824999988079071,29.7000007629395,20.9550018310547,12.2110004425049,"1991-08-01",NA,NA
"573",573,-122.419575,38.869529,"McL Ann",0,32.2490005493164,23.3970012664795,14.5459995269775,"1991-09-01",NA,NA
"574",574,-122.419575,38.869529,"McL Ann",47.7550010681152,26.7029991149902,19.2520008087158,11.8039999008179,"1991-10-01",NA,NA
"575",575,-122.419575,38.869529,"McL Ann",42.8199996948242,18.1030006408691,12.1330003738403,6.16300010681152,"1991-11-01",NA,NA
"576",576,-122.419575,38.869529,"McL Ann",88.4069976806641,13.2320003509521,8.35200023651123,3.47399997711182,"1991-12-01",NA,NA
"577",577,-122.419575,38.869529,"McL Ann",65.3470001220703,12.8610000610352,7.67200040817261,2.48499989509583,"1992-01-01",NA,NA
"578",578,-122.419575,38.869529,"McL Ann",262.873992919922,13.5240001678467,9.36300086975098,5.2020001411438,"1992-02-01",NA,NA
"579",579,-122.419575,38.869529,"McL Ann",136.136001586914,15.3509998321533,10.371000289917,5.39300012588501,"1992-03-01",NA,NA
"580",580,-122.419575,38.869529,"McL Ann",34.431999206543,20.6030006408691,14.0650005340576,7.52799987792969,"1992-04-01",NA,NA
"581",581,-122.419575,38.869529,"McL Ann",3.10800004005432,27.3349990844727,18.8210010528564,10.3090000152588,"1992-05-01",NA,NA
"582",582,-122.419575,38.869529,"McL Ann",22.128999710083,27.4139995574951,19.9860000610352,12.5600004196167,"1992-06-01",NA,NA
"583",583,-122.419575,38.869529,"McL Ann",3.7960000038147,30.0650005340576,21.5010013580322,12.9370002746582,"1992-07-01",NA,NA
"584",584,-122.419575,38.869529,"McL Ann",0,33.8759994506836,25.0670013427734,16.2590007781982,"1992-08-01",NA,NA
"585",585,-122.419575,38.869529,"McL Ann",0,29.8519992828369,21.3290004730225,12.8070001602173,"1992-09-01",NA,NA
"586",586,-122.419575,38.869529,"McL Ann",83.1800003051758,24.4449996948242,17.2590007781982,10.0740003585815,"1992-10-01",NA,NA
"587",587,-122.419575,38.869529,"McL Ann",18.556999206543,16.42799949646,11.5490007400513,6.67000007629395,"1992-11-01",NA,NA
"588",588,-122.419575,38.869529,"McL Ann",321.170013427734,9.75500011444092,5.75200033187866,1.75,"1992-12-01",NA,NA
